time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
2005,279b3cf3c92b,acme-acme-1,0.33%,129.1MiB / 15.32GiB,0.82%,371MB / 418MB,33.9MB / 88.6GB,47
2010,279b3cf3c92b,acme-acme-1,115.08%,133.8MiB / 15.32GiB,0.85%,371MB / 418MB,33.9MB / 88.7GB,128
2015,279b3cf3c92b,acme-acme-1,117.36%,136.2MiB / 15.32GiB,0.87%,371MB / 418MB,33.9MB / 88.7GB,188
2020,279b3cf3c92b,acme-acme-1,0.11%,129.2MiB / 15.32GiB,0.82%,371MB / 418MB,33.9MB / 88.7GB,48
2025,279b3cf3c92b,acme-acme-1,115.18%,134.7MiB / 15.32GiB,0.86%,372MB / 418MB,33.9MB / 88.7GB,147
2030,279b3cf3c92b,acme-acme-1,119.65%,134.5MiB / 15.32GiB,0.86%,372MB / 418MB,33.9MB / 88.8GB,152
2035,279b3cf3c92b,acme-acme-1,0.12%,129.2MiB / 15.32GiB,0.82%,372MB / 418MB,33.9MB / 88.8GB,48
2040,279b3cf3c92b,acme-acme-1,117.38%,135.1MiB / 15.32GiB,0.86%,372MB / 418MB,33.9MB / 88.8GB,159
2045,279b3cf3c92b,acme-acme-1,116.25%,134.5MiB / 15.32GiB,0.86%,372MB / 418MB,33.9MB / 88.9GB,145
2050,279b3cf3c92b,acme-acme-1,0.31%,129.2MiB / 15.32GiB,0.82%,372MB / 419MB,33.9MB / 88.9GB,48
2055,279b3cf3c92b,acme-acme-1,118.79%,135.8MiB / 15.32GiB,0.87%,372MB / 419MB,33.9MB / 88.9GB,173
2060,279b3cf3c92b,acme-acme-1,121.17%,133MiB / 15.32GiB,0.85%,372MB / 419MB,33.9MB / 89GB,122
2065,279b3cf3c92b,acme-acme-1,7.52%,129MiB / 15.32GiB,0.82%,372MB / 419MB,33.9MB / 89GB,44
2070,279b3cf3c92b,acme-acme-1,119.63%,134.9MiB / 15.32GiB,0.86%,372MB / 419MB,33.9MB / 89GB,153
2075,279b3cf3c92b,acme-acme-1,120.24%,132.5MiB / 15.32GiB,0.84%,372MB / 419MB,33.9MB / 89.1GB,119
2080,279b3cf3c92b,acme-acme-1,0.33%,129MiB / 15.32GiB,0.82%,372MB / 419MB,33.9MB / 89.1GB,42
2085,279b3cf3c92b,acme-acme-1,117.69%,135.5MiB / 15.32GiB,0.86%,372MB / 419MB,33.9MB / 89.1GB,158
2090,279b3cf3c92b,acme-acme-1,106.24%,131MiB / 15.32GiB,0.83%,372MB / 419MB,33.9MB / 89.1GB,81
2095,279b3cf3c92b,acme-acme-1,10.27%,128.8MiB / 15.32GiB,0.82%,373MB / 419MB,33.9MB / 89.2GB,38
2100,279b3cf3c92b,acme-acme-1,116.95%,135.1MiB / 15.32GiB,0.86%,373MB / 419MB,33.9MB / 89.2GB,150
2105,279b3cf3c92b,acme-acme-1,53.58%,130.5MiB / 15.32GiB,0.83%,373MB / 419MB,33.9MB / 89.2GB,80
2110,279b3cf3c92b,acme-acme-1,94.33%,129MiB / 15.32GiB,0.82%,373MB / 419MB,33.9MB / 89.3GB,43
2115,279b3cf3c92b,acme-acme-1,118.57%,135.7MiB / 15.32GiB,0.87%,373MB / 420MB,33.9MB / 89.3GB,171
2120,279b3cf3c92b,acme-acme-1,6.67%,129.3MiB / 15.32GiB,0.82%,373MB / 420MB,33.9MB / 89.3GB,47
2125,279b3cf3c92b,acme-acme-1,110.85%,130.8MiB / 15.32GiB,0.83%,373MB / 420MB,33.9MB / 89.4GB,71
2130,279b3cf3c92b,acme-acme-1,119.37%,135.9MiB / 15.32GiB,0.87%,373MB / 420MB,33.9MB / 89.4GB,171
2135,279b3cf3c92b,acme-acme-1,7.27%,129.5MiB / 15.32GiB,0.83%,373MB / 420MB,33.9MB / 89.4GB,58
2140,279b3cf3c92b,acme-acme-1,110.22%,130.7MiB / 15.32GiB,0.83%,373MB / 420MB,33.9MB / 89.5GB,68
2145,279b3cf3c92b,acme-acme-1,121.35%,135.1MiB / 15.32GiB,0.86%,373MB / 420MB,33.9MB / 89.5GB,162
2150,279b3cf3c92b,acme-acme-1,3.78%,129.8MiB / 15.32GiB,0.83%,373MB / 420MB,33.9MB / 89.5GB,64
2155,279b3cf3c92b,acme-acme-1,113.13%,132.3MiB / 15.32GiB,0.84%,373MB / 420MB,33.9MB / 89.5GB,103
2160,279b3cf3c92b,acme-acme-1,121.13%,140.4MiB / 15.32GiB,0.90%,373MB / 420MB,33.9MB / 89.6GB,147
2165,279b3cf3c92b,acme-acme-1,95.47%,130.5MiB / 15.32GiB,0.83%,374MB / 420MB,33.9MB / 89.6GB,73
2170,279b3cf3c92b,acme-acme-1,114.67%,133.2MiB / 15.32GiB,0.85%,374MB / 420MB,33.9MB / 89.6GB,119
2175,279b3cf3c92b,acme-acme-1,121.09%,133.1MiB / 15.32GiB,0.85%,374MB / 420MB,33.9MB / 89.7GB,115
2180,279b3cf3c92b,acme-acme-1,108.84%,133.4MiB / 15.32GiB,0.85%,374MB / 421MB,33.9MB / 89.7GB,121
2185,279b3cf3c92b,acme-acme-1,117.61%,135.4MiB / 15.32GiB,0.86%,374MB / 421MB,33.9MB / 89.7GB,171
2190,279b3cf3c92b,acme-acme-1,120.60%,132.7MiB / 15.32GiB,0.85%,374MB / 421MB,33.9MB / 89.8GB,120
2195,279b3cf3c92b,acme-acme-1,112.28%,134.7MiB / 15.32GiB,0.86%,374MB / 421MB,33.9MB / 89.8GB,143
2200,279b3cf3c92b,acme-acme-1,117.21%,133.5MiB / 15.32GiB,0.85%,374MB / 421MB,33.9MB / 89.8GB,123
2205,279b3cf3c92b,acme-acme-1,121.82%,132.3MiB / 15.32GiB,0.84%,374MB / 421MB,33.9MB / 89.8GB,114
2210,279b3cf3c92b,acme-acme-1,114.69%,135.9MiB / 15.32GiB,0.87%,374MB / 421MB,33.9MB / 89.9GB,168
2215,279b3cf3c92b,acme-acme-1,118.16%,135.1MiB / 15.32GiB,0.86%,374MB / 421MB,33.9MB / 89.9GB,151
2220,279b3cf3c92b,acme-acme-1,75.11%,130.3MiB / 15.32GiB,0.83%,374MB / 421MB,33.9MB / 89.9GB,70
2225,279b3cf3c92b,acme-acme-1,110.72%,131.1MiB / 15.32GiB,0.84%,374MB / 421MB,33.9MB / 90GB,70
2230,279b3cf3c92b,acme-acme-1,119.95%,136.8MiB / 15.32GiB,0.87%,375MB / 421MB,33.9MB / 90GB,189
2235,279b3cf3c92b,acme-acme-1,99.30%,129.6MiB / 15.32GiB,0.83%,375MB / 422MB,33.9MB / 90.1GB,53
2240,279b3cf3c92b,acme-acme-1,59.08%,130.3MiB / 15.32GiB,0.83%,375MB / 422MB,33.9MB / 90.1GB,72
2245,279b3cf3c92b,acme-acme-1,122.38%,137.8MiB / 15.32GiB,0.88%,375MB / 422MB,33.9MB / 90.1GB,217
2250,279b3cf3c92b,acme-acme-1,108.56%,130.4MiB / 15.32GiB,0.83%,375MB / 422MB,33.9MB / 90.1GB,56
2255,279b3cf3c92b,acme-acme-1,111.85%,132.7MiB / 15.32GiB,0.85%,375MB / 422MB,33.9MB / 90.2GB,103
2260,279b3cf3c92b,acme-acme-1,120.79%,136.4MiB / 15.32GiB,0.87%,375MB / 422MB,33.9MB / 90.2GB,190
2265,279b3cf3c92b,acme-acme-1,108.39%,130.7MiB / 15.32GiB,0.83%,375MB / 422MB,33.9MB / 90.2GB,64
2270,279b3cf3c92b,acme-acme-1,113.38%,133.3MiB / 15.32GiB,0.85%,375MB / 422MB,33.9MB / 90.3GB,119
2275,279b3cf3c92b,acme-acme-1,121.25%,135.1MiB / 15.32GiB,0.86%,375MB / 422MB,33.9MB / 90.3GB,158
2280,279b3cf3c92b,acme-acme-1,110.69%,133.5MiB / 15.32GiB,0.85%,375MB / 422MB,33.9MB / 90.4GB,126
2285,279b3cf3c92b,acme-acme-1,117.13%,135.2MiB / 15.32GiB,0.86%,375MB / 422MB,33.9MB / 90.4GB,130
2290,279b3cf3c92b,acme-acme-1,120.05%,133.4MiB / 15.32GiB,0.85%,376MB / 422MB,33.9MB / 90.4GB,122
2295,279b3cf3c92b,acme-acme-1,111.95%,132.4MiB / 15.32GiB,0.84%,376MB / 423MB,33.9MB / 90.5GB,94
2300,279b3cf3c92b,acme-acme-1,118.41%,133.9MiB / 15.32GiB,0.85%,376MB / 423MB,33.9MB / 90.5GB,130
2305,279b3cf3c92b,acme-acme-1,121.23%,132.6MiB / 15.32GiB,0.85%,376MB / 423MB,33.9MB / 90.5GB,110
2310,279b3cf3c92b,acme-acme-1,109.99%,132.8MiB / 15.32GiB,0.85%,376MB / 423MB,33.9MB / 90.6GB,102
2315,279b3cf3c92b,acme-acme-1,118.86%,134.3MiB / 15.32GiB,0.86%,376MB / 423MB,33.9MB / 90.6GB,141
2320,279b3cf3c92b,acme-acme-1,119.95%,136.5MiB / 15.32GiB,0.87%,376MB / 423MB,33.9MB / 90.6GB,83
2325,279b3cf3c92b,acme-acme-1,114.56%,134.2MiB / 15.32GiB,0.86%,376MB / 423MB,33.9MB / 90.7GB,137
2330,279b3cf3c92b,acme-acme-1,116.49%,134.9MiB / 15.32GiB,0.86%,376MB / 423MB,33.9MB / 90.7GB,152
2335,279b3cf3c92b,acme-acme-1,87.39%,131.3MiB / 15.32GiB,0.84%,376MB / 423MB,33.9MB / 90.7GB,97
2340,279b3cf3c92b,acme-acme-1,111.78%,134.6MiB / 15.32GiB,0.86%,376MB / 423MB,33.9MB / 90.8GB,140
2345,279b3cf3c92b,acme-acme-1,116.59%,135MiB / 15.32GiB,0.86%,376MB / 423MB,33.9MB / 90.8GB,155
2350,279b3cf3c92b,acme-acme-1,38.92%,129.8MiB / 15.32GiB,0.83%,376MB / 424MB,33.9MB / 90.8GB,57
2355,279b3cf3c92b,acme-acme-1,114.72%,134.6MiB / 15.32GiB,0.86%,377MB / 424MB,33.9MB / 90.9GB,144
2360,279b3cf3c92b,acme-acme-1,118.39%,136.4MiB / 15.32GiB,0.87%,377MB / 424MB,33.9MB / 90.9GB,192
2365,279b3cf3c92b,acme-acme-1,0.32%,129.3MiB / 15.32GiB,0.82%,377MB / 424MB,33.9MB / 90.9GB,53
2370,279b3cf3c92b,acme-acme-1,114.87%,139.2MiB / 15.32GiB,0.89%,377MB / 424MB,33.9MB / 91GB,172
2375,279b3cf3c92b,acme-acme-1,119.89%,134.7MiB / 15.32GiB,0.86%,377MB / 424MB,33.9MB / 91GB,152
2380,279b3cf3c92b,acme-acme-1,7.01%,128.5MiB / 15.32GiB,0.82%,377MB / 424MB,33.9MB / 91.1GB,35
2385,279b3cf3c92b,acme-acme-1,111.34%,133.6MiB / 15.32GiB,0.85%,377MB / 424MB,33.9MB / 91.1GB,123
2390,279b3cf3c92b,acme-acme-1,121.02%,134.8MiB / 15.32GiB,0.86%,377MB / 424MB,33.9MB / 91.1GB,155
2395,279b3cf3c92b,acme-acme-1,0.12%,128.6MiB / 15.32GiB,0.82%,377MB / 424MB,33.9MB / 91.2GB,38
2400,279b3cf3c92b,acme-acme-1,118.18%,136MiB / 15.32GiB,0.87%,377MB / 424MB,33.9MB / 91.2GB,174
2405,279b3cf3c92b,acme-acme-1,122.36%,134.7MiB / 15.32GiB,0.86%,377MB / 425MB,33.9MB / 91.2GB,165
2410,279b3cf3c92b,acme-acme-1,0.31%,128.7MiB / 15.32GiB,0.82%,377MB / 425MB,33.9MB / 91.3GB,40
2415,279b3cf3c92b,acme-acme-1,116.88%,135.8MiB / 15.32GiB,0.87%,378MB / 425MB,33.9MB / 91.3GB,169
2420,279b3cf3c92b,acme-acme-1,120.81%,133MiB / 15.32GiB,0.85%,378MB / 425MB,33.9MB / 91.3GB,123
2425,279b3cf3c92b,acme-acme-1,88.84%,129MiB / 15.32GiB,0.82%,378MB / 425MB,33.9MB / 91.4GB,42
2430,279b3cf3c92b,acme-acme-1,118.33%,135.4MiB / 15.32GiB,0.86%,378MB / 425MB,33.9MB / 91.4GB,161
2435,279b3cf3c92b,acme-acme-1,121.42%,132.6MiB / 15.32GiB,0.85%,378MB / 425MB,33.9MB / 91.4GB,109
2440,279b3cf3c92b,acme-acme-1,109.74%,133.6MiB / 15.32GiB,0.85%,378MB / 425MB,33.9MB / 91.5GB,129
2445,279b3cf3c92b,acme-acme-1,118.22%,141MiB / 15.32GiB,0.90%,378MB / 425MB,33.9MB / 91.5GB,162
2450,279b3cf3c92b,acme-acme-1,116.37%,131.1MiB / 15.32GiB,0.84%,378MB / 425MB,33.9MB / 91.5GB,90
2455,279b3cf3c92b,acme-acme-1,114.22%,134.5MiB / 15.32GiB,0.86%,378MB / 425MB,33.9MB / 91.6GB,142
2460,279b3cf3c92b,acme-acme-1,116.23%,135.9MiB / 15.32GiB,0.87%,378MB / 426MB,33.9MB / 91.6GB,187
2465,279b3cf3c92b,acme-acme-1,64.34%,130.4MiB / 15.32GiB,0.83%,378MB / 426MB,33.9MB / 91.6GB,74
2470,279b3cf3c92b,acme-acme-1,119.04%,137.9MiB / 15.32GiB,0.88%,378MB / 426MB,33.9MB / 91.7GB,206
2475,279b3cf3c92b,acme-acme-1,114.16%,145.6MiB / 15.32GiB,0.93%,378MB / 426MB,33.9MB / 91.7GB,392
2480,279b3cf3c92b,acme-acme-1,58.95%,132.4MiB / 15.32GiB,0.84%,379MB / 426MB,33.9MB / 91.7GB,112
2485,279b3cf3c92b,acme-acme-1,0.32%,131.9MiB / 15.32GiB,0.84%,379MB / 426MB,33.9MB / 91.8GB,103
2490,279b3cf3c92b,acme-acme-1,121.95%,139.7MiB / 15.32GiB,0.89%,379MB / 426MB,33.9MB / 91.8GB,257
2495,279b3cf3c92b,acme-acme-1,117.50%,141.4MiB / 15.32GiB,0.90%,379MB / 426MB,33.9MB / 91.8GB,267
2500,279b3cf3c92b,acme-acme-1,109.40%,137.8MiB / 15.32GiB,0.88%,379MB / 426MB,33.9MB / 91.9GB,184
2505,279b3cf3c92b,acme-acme-1,10.74%,129MiB / 15.32GiB,0.82%,379MB / 426MB,33.9MB / 91.9GB,38
2510,279b3cf3c92b,acme-acme-1,0.12%,128.9MiB / 15.32GiB,0.82%,379MB / 426MB,33.9MB / 91.9GB,38
2515,279b3cf3c92b,acme-acme-1,120.31%,142.6MiB / 15.32GiB,0.91%,379MB / 426MB,33.9MB / 91.9GB,296
2520,279b3cf3c92b,acme-acme-1,115.70%,142.8MiB / 15.32GiB,0.91%,379MB / 426MB,33.9MB / 92GB,289
2525,279b3cf3c92b,acme-acme-1,110.19%,134.9MiB / 15.32GiB,0.86%,379MB / 427MB,33.9MB / 92GB,103
2530,279b3cf3c92b,acme-acme-1,0.11%,129.7MiB / 15.32GiB,0.83%,379MB / 427MB,33.9MB / 92GB,57
2535,279b3cf3c92b,acme-acme-1,119.08%,134MiB / 15.32GiB,0.85%,379MB / 427MB,33.9MB / 92GB,138
2540,279b3cf3c92b,acme-acme-1,116.16%,144.1MiB / 15.32GiB,0.92%,380MB / 427MB,33.9MB / 92.1GB,309
2545,279b3cf3c92b,acme-acme-1,110.20%,140.9MiB / 15.32GiB,0.90%,380MB / 427MB,33.9MB / 92.1GB,249
2550,279b3cf3c92b,acme-acme-1,51.98%,132.2MiB / 15.32GiB,0.84%,380MB / 427MB,33.9MB / 92.1GB,121
2555,279b3cf3c92b,acme-acme-1,0.32%,132.2MiB / 15.32GiB,0.84%,380MB / 427MB,33.9MB / 92.1GB,121
2560,279b3cf3c92b,acme-acme-1,122.08%,143.9MiB / 15.32GiB,0.92%,380MB / 427MB,33.9MB / 92.2GB,338
2565,279b3cf3c92b,acme-acme-1,120.06%,146MiB / 15.32GiB,0.93%,380MB / 427MB,33.9MB / 92.2GB,352
2570,279b3cf3c92b,acme-acme-1,109.22%,137.9MiB / 15.32GiB,0.88%,380MB / 427MB,33.9MB / 92.2GB,182
2575,279b3cf3c92b,acme-acme-1,0.15%,130.2MiB / 15.32GiB,0.83%,380MB / 427MB,33.9MB / 92.3GB,67
2580,279b3cf3c92b,acme-acme-1,80.85%,131.6MiB / 15.32GiB,0.84%,380MB / 427MB,33.9MB / 92.3GB,95
2585,279b3cf3c92b,acme-acme-1,116.35%,144.3MiB / 15.32GiB,0.92%,380MB / 427MB,33.9MB / 92.3GB,324
2590,279b3cf3c92b,acme-acme-1,112.29%,142.4MiB / 15.32GiB,0.91%,380MB / 427MB,33.9MB / 92.4GB,275
2595,279b3cf3c92b,acme-acme-1,111.48%,133.8MiB / 15.32GiB,0.85%,380MB / 428MB,33.9MB / 92.4GB,145
2600,279b3cf3c92b,acme-acme-1,0.30%,132.9MiB / 15.32GiB,0.85%,380MB / 428MB,33.9MB / 92.4GB,140
2605,279b3cf3c92b,acme-acme-1,120.83%,145.2MiB / 15.32GiB,0.93%,381MB / 428MB,33.9MB / 92.4GB,294
2610,279b3cf3c92b,acme-acme-1,116.66%,142.8MiB / 15.32GiB,0.91%,381MB / 428MB,33.9MB / 92.5GB,289
2615,279b3cf3c92b,acme-acme-1,111.14%,138.5MiB / 15.32GiB,0.88%,381MB / 428MB,33.9MB / 92.5GB,203
2620,279b3cf3c92b,acme-acme-1,7.25%,129.4MiB / 15.32GiB,0.82%,381MB / 428MB,33.9MB / 92.5GB,45
2625,279b3cf3c92b,acme-acme-1,0.09%,129.3MiB / 15.32GiB,0.82%,381MB / 428MB,33.9MB / 92.5GB,45
2630,279b3cf3c92b,acme-acme-1,119.88%,143.2MiB / 15.32GiB,0.91%,381MB / 428MB,33.9MB / 92.6GB,312
2635,279b3cf3c92b,acme-acme-1,115.65%,143.8MiB / 15.32GiB,0.92%,381MB / 428MB,33.9MB / 92.6GB,312
2640,279b3cf3c92b,acme-acme-1,109.09%,133.5MiB / 15.32GiB,0.85%,381MB / 428MB,33.9MB / 92.6GB,105
2645,279b3cf3c92b,acme-acme-1,0.12%,128.9MiB / 15.32GiB,0.82%,381MB / 428MB,33.9MB / 92.7GB,39
2650,279b3cf3c92b,acme-acme-1,121.88%,134.6MiB / 15.32GiB,0.86%,381MB / 428MB,33.9MB / 92.7GB,141
2655,279b3cf3c92b,acme-acme-1,115.94%,144.2MiB / 15.32GiB,0.92%,381MB / 428MB,33.9MB / 92.7GB,311
2660,279b3cf3c92b,acme-acme-1,112.47%,141.2MiB / 15.32GiB,0.90%,381MB / 428MB,33.9MB / 92.8GB,262
2665,279b3cf3c92b,acme-acme-1,57.78%,131MiB / 15.32GiB,0.84%,381MB / 429MB,33.9MB / 92.8GB,89
2670,279b3cf3c92b,acme-acme-1,0.33%,131MiB / 15.32GiB,0.84%,381MB / 429MB,33.9MB / 92.8GB,89
2675,279b3cf3c92b,acme-acme-1,119.82%,141.5MiB / 15.32GiB,0.90%,381MB / 429MB,33.9MB / 92.8GB,275
2680,279b3cf3c92b,acme-acme-1,114.81%,142.8MiB / 15.32GiB,0.91%,382MB / 429MB,33.9MB / 92.9GB,301
2685,279b3cf3c92b,acme-acme-1,118.57%,137.6MiB / 15.32GiB,0.88%,382MB / 429MB,33.9MB / 92.9GB,202
2690,279b3cf3c92b,acme-acme-1,8.31%,130.5MiB / 15.32GiB,0.83%,382MB / 429MB,33.9MB / 92.9GB,73
2695,279b3cf3c92b,acme-acme-1,103.86%,132.7MiB / 15.32GiB,0.85%,382MB / 429MB,33.9MB / 92.9GB,108
2700,279b3cf3c92b,acme-acme-1,115.62%,143.9MiB / 15.32GiB,0.92%,382MB / 429MB,33.9MB / 93GB,322
2705,279b3cf3c92b,acme-acme-1,112.51%,141.9MiB / 15.32GiB,0.90%,382MB / 429MB,33.9MB / 93GB,267
2710,279b3cf3c92b,acme-acme-1,74.34%,133.1MiB / 15.32GiB,0.85%,382MB / 429MB,33.9MB / 93GB,131
2715,279b3cf3c92b,acme-acme-1,0.11%,130.5MiB / 15.32GiB,0.83%,382MB / 429MB,33.9MB / 93.1GB,71
2720,279b3cf3c92b,acme-acme-1,122.22%,142.4MiB / 15.32GiB,0.91%,382MB / 429MB,33.9MB / 93.1GB,297
2725,279b3cf3c92b,acme-acme-1,117.55%,143.6MiB / 15.32GiB,0.92%,382MB / 429MB,33.9MB / 93.1GB,304
2730,279b3cf3c92b,acme-acme-1,107.81%,140.8MiB / 15.32GiB,0.90%,382MB / 429MB,33.9MB / 93.2GB,240
2735,279b3cf3c92b,acme-acme-1,0.11%,130.4MiB / 15.32GiB,0.83%,382MB / 430MB,33.9MB / 93.2GB,71
2740,279b3cf3c92b,acme-acme-1,0.12%,130.4MiB / 15.32GiB,0.83%,382MB / 430MB,33.9MB / 93.2GB,71
2745,279b3cf3c92b,acme-acme-1,121.07%,145.8MiB / 15.32GiB,0.93%,383MB / 430MB,33.9MB / 93.2GB,364
2750,279b3cf3c92b,acme-acme-1,116.94%,146.1MiB / 15.32GiB,0.93%,383MB / 430MB,33.9MB / 93.3GB,352
2755,279b3cf3c92b,acme-acme-1,110.31%,139.4MiB / 15.32GiB,0.89%,383MB / 430MB,33.9MB / 93.3GB,211
2760,279b3cf3c92b,acme-acme-1,0.12%,129.5MiB / 15.32GiB,0.83%,383MB / 430MB,33.9MB / 93.3GB,49
2765,279b3cf3c92b,acme-acme-1,121.44%,134.6MiB / 15.32GiB,0.86%,383MB / 430MB,33.9MB / 93.3GB,146
2770,279b3cf3c92b,acme-acme-1,116.10%,137.6MiB / 15.32GiB,0.88%,383MB / 430MB,33.9MB / 93.4GB,188
2775,279b3cf3c92b,acme-acme-1,114.70%,142.8MiB / 15.32GiB,0.91%,383MB / 430MB,33.9MB / 93.4GB,330
2780,279b3cf3c92b,acme-acme-1,121.28%,135.7MiB / 15.32GiB,0.87%,383MB / 430MB,33.9MB / 93.4GB,182
2785,279b3cf3c92b,acme-acme-1,26.68%,132.2MiB / 15.32GiB,0.84%,383MB / 430MB,33.9MB / 93.5GB,110
2790,279b3cf3c92b,acme-acme-1,119.50%,141MiB / 15.32GiB,0.90%,383MB / 430MB,33.9MB / 93.5GB,264
2795,279b3cf3c92b,acme-acme-1,118.34%,141.1MiB / 15.32GiB,0.90%,383MB / 431MB,33.9MB / 93.5GB,253
2800,279b3cf3c92b,acme-acme-1,114.48%,137.8MiB / 15.32GiB,0.88%,383MB / 431MB,33.9MB / 93.6GB,187
2805,279b3cf3c92b,acme-acme-1,118.50%,133.3MiB / 15.32GiB,0.85%,383MB / 431MB,33.9MB / 93.6GB,112
2810,279b3cf3c92b,acme-acme-1,121.34%,132.6MiB / 15.32GiB,0.85%,384MB / 431MB,33.9MB / 93.6GB,110
2815,279b3cf3c92b,acme-acme-1,118.10%,138.1MiB / 15.32GiB,0.88%,384MB / 431MB,33.9MB / 93.7GB,206
2820,279b3cf3c92b,acme-acme-1,117.82%,145.9MiB / 15.32GiB,0.93%,384MB / 431MB,33.9MB / 93.7GB,413
2825,279b3cf3c92b,acme-acme-1,93.47%,138.4MiB / 15.32GiB,0.88%,384MB / 431MB,33.9MB / 93.7GB,262
2830,279b3cf3c92b,acme-acme-1,32.79%,136.2MiB / 15.32GiB,0.87%,384MB / 431MB,33.9MB / 93.8GB,126
2835,279b3cf3c92b,acme-acme-1,121.33%,141.8MiB / 15.32GiB,0.90%,384MB / 431MB,33.9MB / 93.8GB,299
2840,279b3cf3c92b,acme-acme-1,117.50%,141.4MiB / 15.32GiB,0.90%,384MB / 431MB,33.9MB / 93.9GB,270
2845,279b3cf3c92b,acme-acme-1,111.93%,141.2MiB / 15.32GiB,0.90%,384MB / 431MB,33.9MB / 93.9GB,250
2850,279b3cf3c92b,acme-acme-1,112.15%,131.2MiB / 15.32GiB,0.84%,384MB / 432MB,33.9MB / 93.9GB,73
2855,279b3cf3c92b,acme-acme-1,0.12%,129.2MiB / 15.32GiB,0.82%,384MB / 432MB,33.9MB / 93.9GB,43
2860,279b3cf3c92b,acme-acme-1,116.17%,139.5MiB / 15.32GiB,0.89%,384MB / 432MB,33.9MB / 94GB,229
2865,279b3cf3c92b,acme-acme-1,115.85%,146.5MiB / 15.32GiB,0.93%,384MB / 432MB,33.9MB / 94GB,400
2870,279b3cf3c92b,acme-acme-1,109.42%,138.1MiB / 15.32GiB,0.88%,384MB / 432MB,33.9MB / 94GB,208
2875,279b3cf3c92b,acme-acme-1,0.31%,131.5MiB / 15.32GiB,0.84%,385MB / 432MB,33.9MB / 94.1GB,88
2880,279b3cf3c92b,acme-acme-1,120.99%,137MiB / 15.32GiB,0.87%,385MB / 432MB,33.9MB / 94.1GB,199
2885,279b3cf3c92b,acme-acme-1,119.06%,145.5MiB / 15.32GiB,0.93%,385MB / 432MB,33.9MB / 94.1GB,302
2890,279b3cf3c92b,acme-acme-1,111.02%,143.3MiB / 15.32GiB,0.91%,385MB / 432MB,33.9MB / 94.2GB,291
2895,279b3cf3c92b,acme-acme-1,110.26%,137.1MiB / 15.32GiB,0.87%,385MB / 432MB,33.9MB / 94.2GB,183
2900,279b3cf3c92b,acme-acme-1,0.33%,131.9MiB / 15.32GiB,0.84%,385MB / 432MB,33.9MB / 94.2GB,107
2905,279b3cf3c92b,acme-acme-1,117.42%,138.4MiB / 15.32GiB,0.88%,385MB / 432MB,33.9MB / 94.2GB,214
2910,279b3cf3c92b,acme-acme-1,120.31%,132MiB / 15.32GiB,0.84%,385MB / 433MB,33.9MB / 94.3GB,91
2915,279b3cf3c92b,acme-acme-1,111.36%,134.9MiB / 15.32GiB,0.86%,385MB / 433MB,33.9MB / 94.3GB,136
2920,279b3cf3c92b,acme-acme-1,116.43%,137.6MiB / 15.32GiB,0.88%,385MB / 433MB,33.9MB / 94.4GB,191
2925,279b3cf3c92b,acme-acme-1,122.09%,134.4MiB / 15.32GiB,0.86%,385MB / 433MB,33.9MB / 94.4GB,105
2930,279b3cf3c92b,acme-acme-1,116.49%,136.7MiB / 15.32GiB,0.87%,385MB / 433MB,33.9MB / 94.4GB,179
2935,279b3cf3c92b,acme-acme-1,114.85%,138.6MiB / 15.32GiB,0.88%,386MB / 433MB,33.9MB / 94.5GB,223
2940,279b3cf3c92b,acme-acme-1,114.23%,138.1MiB / 15.32GiB,0.88%,386MB / 433MB,33.9MB / 94.5GB,198
2945,279b3cf3c92b,acme-acme-1,115.69%,138.8MiB / 15.32GiB,0.89%,386MB / 433MB,33.9MB / 94.5GB,233
2950,279b3cf3c92b,acme-acme-1,116.77%,137.3MiB / 15.32GiB,0.88%,386MB / 433MB,33.9MB / 94.6GB,199
2955,279b3cf3c92b,acme-acme-1,39.13%,131.9MiB / 15.32GiB,0.84%,386MB / 433MB,33.9MB / 94.6GB,100
2960,279b3cf3c92b,acme-acme-1,115.30%,140.4MiB / 15.32GiB,0.90%,386MB / 433MB,33.9MB / 94.6GB,251
2965,279b3cf3c92b,acme-acme-1,116.24%,146.2MiB / 15.32GiB,0.93%,386MB / 434MB,33.9MB / 94.7GB,317
2970,279b3cf3c92b,acme-acme-1,110.03%,133.8MiB / 15.32GiB,0.85%,386MB / 434MB,33.9MB / 94.7GB,102
2975,279b3cf3c92b,acme-acme-1,7.71%,128.8MiB / 15.32GiB,0.82%,386MB / 434MB,33.9MB / 94.8GB,34
2980,279b3cf3c92b,acme-acme-1,119.78%,136.1MiB / 15.32GiB,0.87%,386MB / 434MB,33.9MB / 94.8GB,172
2985,279b3cf3c92b,acme-acme-1,115.00%,138.7MiB / 15.32GiB,0.88%,386MB / 434MB,33.9MB / 94.8GB,211
2990,279b3cf3c92b,acme-acme-1,112.59%,142.6MiB / 15.32GiB,0.91%,386MB / 434MB,33.9MB / 94.8GB,302
2995,279b3cf3c92b,acme-acme-1,118.97%,134.2MiB / 15.32GiB,0.86%,387MB / 434MB,33.9MB / 94.9GB,146
3000,279b3cf3c92b,acme-acme-1,0.12%,131.1MiB / 15.32GiB,0.84%,387MB / 434MB,33.9MB / 94.9GB,88
