Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/~/in-cse/in-name/AE-AC/AC-KH16-00/Data,20,0,334000.0,328810.8522337483,33037.689456978114,555423.4810500056,389.5,0.0027777355407106828,0.0,338000,446000,537000,542000,548000,555000,555000,555000,555000,555000,555000
POST,/~/in-cse/in-name/AE-AC/AC-KH17-00/Data,17,0,409000.0,357319.9260032407,53366.25242000446,593263.2283300045,390.7647058823529,0.0023610752096040804,0.0,409000,457000,498000,499000,586000,593000,593000,593000,593000,593000,593000
POST,/~/in-cse/in-name/AE-AC/AC-KH18-00/Data,24,0,175000.0,261471.88223050037,26146.716323011788,581583.8002749952,390.8333333333333,0.0033332826488528195,0.0,283000,397000,452000,499000,513000,568000,582000,582000,582000,582000,582000
POST,/~/in-cse/in-name/AE-AC/AC-KH19-00/Data,18,0,320000.0,305601.5770915547,12490.897101990413,558106.2108759943,389.8888888888889,0.0024999619866396144,0.0,352000,413000,418000,433000,548000,558000,558000,558000,558000,558000,558000
POST,/~/in-cse/in-name/AE-AC/AC-KH20-00/Data,16,0,259000.0,273026.2973093122,6758.629837015178,555863.5220459837,390.75,0.0022221884325685465,0.0,265000,391000,468000,468000,496000,556000,556000,556000,556000,556000,556000
POST,/~/in-cse/in-name/AE-AC/AC-KH21-00/Data,13,0,220000.0,253644.69679291671,19431.722743000137,539425.0155049958,388.6923076923077,0.001805528101461944,0.0,220000,296000,365000,483000,539000,539000,539000,539000,539000,539000,539000
POST,/~/in-cse/in-name/AE-AC/AC-KH22-00/Data,24,0,330000.0,311686.653879043,10653.169012017315,596077.7230250242,389.75,0.0033332826488528195,0.0,332000,420000,476000,491000,538000,596000,596000,596000,596000,596000,596000
POST,/~/in-cse/in-name/AE-AC/AC-KH23-00/Data,20,0,331000.0,313233.94197174924,42465.297563991044,577153.1537949922,390.6,0.0027777355407106828,0.0,354000,447000,497000,508000,532000,577000,577000,577000,577000,577000,577000
POST,/~/in-cse/in-name/AE-AC/AC-KH24-00/Data,23,0,274000.0,301322.82587113086,14059.816027001943,573409.1447020182,389.82608695652175,0.003194395871817285,0.0,274000,378000,417000,470000,550000,568000,573000,573000,573000,573000,573000
POST,/~/in-cse/in-name/AE-AC/AC-KH25-00/Data,17,0,353000.0,305208.5746292963,6081.469155004015,535841.8777800107,390.6470588235294,0.0023610752096040804,0.0,353000,431000,440000,443000,534000,536000,536000,536000,536000,536000,536000
POST,/~/in-cse/in-name/AE-AC/AC-KH26-00/Data,17,0,286000.0,300930.05326599814,59905.76009999495,541556.7836929986,390.0,0.0023610752096040804,0.0,286000,403000,467000,468000,509000,542000,542000,542000,542000,542000,542000
POST,/~/in-cse/in-name/AE-AC/AC-KH27-00/Data,24,0,288000.0,271707.92592024984,9508.137181022903,541740.6450129929,390.6666666666667,0.0033332826488528195,0.0,292000,337000,393000,394000,465000,539000,542000,542000,542000,542000,542000
POST,/~/in-cse/in-name/AE-AC/AC-KH28-00/Data,22,0,282000.0,304174.6265347716,12214.538645988796,532631.449131004,390.6363636363636,0.003055509094781751,0.0,342000,454000,459000,479000,487000,504000,533000,533000,533000,533000,533000
POST,/~/in-cse/in-name/AE-AC/AC-KH29-00/Data,13,0,179000.0,232300.2791520759,23907.336442003725,506164.81846399256,390.6923076923077,0.001805528101461944,0.0,179000,333000,390000,392000,405000,506000,506000,506000,506000,506000,506000
POST,/~/in-cse/in-name/AE-AC/AC-KH30-00/Data,24,0,200000.0,224303.72233187154,5259.991758997785,555615.2450979862,390.6666666666667,0.0033332826488528195,0.0,205000,271000,383000,396000,477000,505000,556000,556000,556000,556000,556000
POST,/~/in-cse/in-name/AE-AC/AC-KH31-00/Data,19,0,244000.0,254085.3223579424,15029.112658987287,510184.12043500575,390.6842105263158,0.002638848763675149,0.0,244000,339000,379000,462000,494000,510000,510000,510000,510000,510000,510000
POST,/~/in-cse/in-name/AE-AC/AC-KH32-00/Data,12,0,168000.0,212024.96372458455,15702.763038978446,387209.7097650112,391.0,0.0016666413244264097,0.0,200000,278000,352000,352000,362000,387000,387000,387000,387000,387000,387000
POST,/~/in-cse/in-name/AE-AC/AC-KH33-00/Data,16,0,205000.0,250992.61902718898,5324.429847009014,531153.9514960023,390.875,0.0022221884325685465,0.0,213000,354000,394000,394000,432000,531000,531000,531000,531000,531000,531000
POST,/~/in-cse/in-name/AE-AC/AC-KH34-00/Data,24,0,255000.0,271041.98242920876,19133.83471799898,539859.527469991,390.9166666666667,0.0033332826488528195,0.0,265000,328000,382000,443000,506000,520000,540000,540000,540000,540000,540000
POST,/~/in-cse/in-name/AE-AC/AC-KH35-00/Data,24,0,231000.0,233767.83697554006,6451.231849991018,525270.6200509856,390.8333333333333,0.0033332826488528195,0.0,233000,261000,448000,465000,496000,499000,525000,525000,525000,525000,525000
POST,/~/in-cse/in-name/AE-AC/AC-KH36-00/Data,21,0,261000.0,247517.77786047096,11628.01241199486,546109.8394019937,390.7142857142857,0.002916622317746217,0.0,261000,322000,398000,398000,461000,468000,546000,546000,546000,546000,546000
POST,/~/in-cse/in-name/AE-AC/AC-KH37-00/Data,18,0,334000.0,293771.86154833337,16322.623182000825,543478.5718130006,390.6666666666667,0.0024999619866396144,0.0,335000,426000,512000,525000,542000,543000,543000,543000,543000,543000,543000
POST,/~/in-cse/in-name/AE-AC/AC-KH38-00/Data,12,0,175000.0,220794.46286549987,11808.071109000593,524196.5466410038,390.6666666666667,0.0016666413244264097,0.0,176000,198000,348000,348000,423000,524000,524000,524000,524000,524000,524000
POST,/~/in-cse/in-name/AE-AC/AC-KH39-00/Data,16,0,241000.0,261082.2813087452,16201.500172988744,536231.8265909853,390.875,0.0022221884325685465,0.0,294000,326000,367000,367000,506000,536000,536000,536000,536000,536000,536000
POST,/~/in-cse/in-name/AE-AC/AC-KH40-00/Data,12,0,181000.0,225356.60243666646,6979.260999010876,472509.8469259974,390.6666666666667,0.0016666413244264097,0.0,243000,304000,357000,357000,467000,473000,473000,473000,473000,473000,473000
POST,/~/in-cse/in-name/AE-AC/AC-KH41-00/Data,23,0,271000.0,276359.598003648,17825.042421987746,553878.6194529966,390.82608695652175,0.003194395871817285,0.0,271000,329000,427000,460000,510000,524000,554000,554000,554000,554000,554000
POST,/~/in-cse/in-name/AE-AC/AC-KH42-00/Data,18,0,284000.0,302835.81692511344,49903.09435801464,527016.5231889987,390.77777777777777,0.0024999619866396144,0.0,309000,357000,403000,432000,518000,527000,527000,527000,527000,527000,527000
POST,/~/in-cse/in-name/AE-AC/AC-KH43-00/Data,17,0,265000.0,269858.1013311769,5607.854131987551,520810.3294800094,390.88235294117646,0.0023610752096040804,0.0,265000,395000,431000,441000,460000,521000,521000,521000,521000,521000,521000
POST,/~/in-cse/in-name/AE-AC/AC-KH44-00/Data,22,0,291000.0,253573.78312513174,7853.544063022127,526480.5955289921,390.6363636363636,0.003055509094781751,0.0,292000,344000,368000,414000,483000,505000,526000,526000,526000,526000,526000
