time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
0,a0088cc599a5,mobius-node-app-1,1.37%,464.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
5,a0088cc599a5,mobius-node-app-1,1.36%,464.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
10,a0088cc599a5,mobius-node-app-1,1.41%,465MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
15,a0088cc599a5,mobius-node-app-1,1.29%,465.1MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
20,a0088cc599a5,mobius-node-app-1,1.43%,464.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
25,a0088cc599a5,mobius-node-app-1,1.35%,465.1MiB / 15.32GiB,2.97%,2.65GB / 2.25GB,803kB / 0B,132
30,a0088cc599a5,mobius-node-app-1,2.27%,464.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
35,a0088cc599a5,mobius-node-app-1,1.46%,464.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
40,a0088cc599a5,mobius-node-app-1,1.40%,464.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
45,a0088cc599a5,mobius-node-app-1,2.43%,464.6MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
50,a0088cc599a5,mobius-node-app-1,2.08%,464.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
55,a0088cc599a5,mobius-node-app-1,1.43%,464.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
60,a0088cc599a5,mobius-node-app-1,1.36%,464.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
65,a0088cc599a5,mobius-node-app-1,1.42%,464.5MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
70,a0088cc599a5,mobius-node-app-1,2.13%,465.1MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
75,a0088cc599a5,mobius-node-app-1,3.43%,464.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
80,a0088cc599a5,mobius-node-app-1,1.41%,464.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
85,a0088cc599a5,mobius-node-app-1,4.35%,464.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
90,a0088cc599a5,mobius-node-app-1,3.35%,464.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
95,a0088cc599a5,mobius-node-app-1,3.46%,464.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
100,a0088cc599a5,mobius-node-app-1,4.29%,465.1MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
105,a0088cc599a5,mobius-node-app-1,4.53%,464.5MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
110,a0088cc599a5,mobius-node-app-1,2.19%,464.6MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
115,a0088cc599a5,mobius-node-app-1,7.43%,464.5MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
120,a0088cc599a5,mobius-node-app-1,1.44%,464.4MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
125,a0088cc599a5,mobius-node-app-1,4.27%,464.3MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
130,a0088cc599a5,mobius-node-app-1,2.45%,464.6MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
135,a0088cc599a5,mobius-node-app-1,3.55%,464.4MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
140,a0088cc599a5,mobius-node-app-1,6.22%,464.6MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
145,a0088cc599a5,mobius-node-app-1,1.46%,464.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
150,a0088cc599a5,mobius-node-app-1,3.60%,464.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
155,a0088cc599a5,mobius-node-app-1,2.60%,464.6MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
160,a0088cc599a5,mobius-node-app-1,3.81%,464.3MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
165,a0088cc599a5,mobius-node-app-1,5.17%,464.6MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
170,a0088cc599a5,mobius-node-app-1,4.29%,464.2MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
175,a0088cc599a5,mobius-node-app-1,5.90%,464.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
180,a0088cc599a5,mobius-node-app-1,2.24%,465MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
185,a0088cc599a5,mobius-node-app-1,2.62%,464.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
190,a0088cc599a5,mobius-node-app-1,4.94%,464.2MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
195,a0088cc599a5,mobius-node-app-1,1.74%,464.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
200,a0088cc599a5,mobius-node-app-1,4.91%,464.4MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
205,a0088cc599a5,mobius-node-app-1,5.37%,464.4MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
210,a0088cc599a5,mobius-node-app-1,6.11%,464.6MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
215,a0088cc599a5,mobius-node-app-1,1.55%,464.5MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
220,a0088cc599a5,mobius-node-app-1,5.45%,464.4MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
225,a0088cc599a5,mobius-node-app-1,3.60%,464.4MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
230,a0088cc599a5,mobius-node-app-1,3.28%,463.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
235,a0088cc599a5,mobius-node-app-1,4.27%,463.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
240,a0088cc599a5,mobius-node-app-1,3.59%,463.5MiB / 15.32GiB,2.95%,2.65GB / 2.25GB,803kB / 0B,132
245,a0088cc599a5,mobius-node-app-1,4.71%,463.5MiB / 15.32GiB,2.95%,2.65GB / 2.25GB,803kB / 0B,132
250,a0088cc599a5,mobius-node-app-1,1.52%,463.6MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
255,a0088cc599a5,mobius-node-app-1,5.62%,463.6MiB / 15.32GiB,2.95%,2.65GB / 2.25GB,803kB / 0B,132
260,a0088cc599a5,mobius-node-app-1,4.43%,463.6MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
265,a0088cc599a5,mobius-node-app-1,5.22%,463.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
270,a0088cc599a5,mobius-node-app-1,3.46%,463.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
275,a0088cc599a5,mobius-node-app-1,7.31%,463.5MiB / 15.32GiB,2.95%,2.65GB / 2.25GB,803kB / 0B,132
280,a0088cc599a5,mobius-node-app-1,6.51%,463.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
285,a0088cc599a5,mobius-node-app-1,5.67%,463.6MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
290,a0088cc599a5,mobius-node-app-1,8.55%,463.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
295,a0088cc599a5,mobius-node-app-1,6.51%,463.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
300,a0088cc599a5,mobius-node-app-1,2.90%,463.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
305,a0088cc599a5,mobius-node-app-1,4.17%,463.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
310,a0088cc599a5,mobius-node-app-1,2.43%,463.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
315,a0088cc599a5,mobius-node-app-1,5.40%,464.1MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
320,a0088cc599a5,mobius-node-app-1,7.60%,463.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
325,a0088cc599a5,mobius-node-app-1,5.89%,463.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
330,a0088cc599a5,mobius-node-app-1,2.84%,464.1MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
335,a0088cc599a5,mobius-node-app-1,3.71%,463.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
340,a0088cc599a5,mobius-node-app-1,6.13%,464MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
345,a0088cc599a5,mobius-node-app-1,9.14%,464.2MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
350,a0088cc599a5,mobius-node-app-1,5.25%,464.3MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
355,a0088cc599a5,mobius-node-app-1,4.86%,464.4MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
360,a0088cc599a5,mobius-node-app-1,8.73%,464.3MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
365,a0088cc599a5,mobius-node-app-1,4.71%,464.7MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
370,a0088cc599a5,mobius-node-app-1,8.48%,464.5MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
375,a0088cc599a5,mobius-node-app-1,3.82%,464.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
380,a0088cc599a5,mobius-node-app-1,5.06%,464.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
385,a0088cc599a5,mobius-node-app-1,6.63%,464.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
390,a0088cc599a5,mobius-node-app-1,5.42%,464.8MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
395,a0088cc599a5,mobius-node-app-1,4.86%,464.9MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
400,a0088cc599a5,mobius-node-app-1,6.30%,465MiB / 15.32GiB,2.96%,2.65GB / 2.25GB,803kB / 0B,132
405,a0088cc599a5,mobius-node-app-1,7.46%,465.4MiB / 15.32GiB,2.97%,2.65GB / 2.25GB,803kB / 0B,132
410,a0088cc599a5,mobius-node-app-1,9.16%,465.3MiB / 15.32GiB,2.97%,2.65GB / 2.25GB,803kB / 0B,132
415,a0088cc599a5,mobius-node-app-1,5.42%,465.4MiB / 15.32GiB,2.97%,2.65GB / 2.25GB,803kB / 0B,132
420,a0088cc599a5,mobius-node-app-1,8.97%,465.3MiB / 15.32GiB,2.97%,2.65GB / 2.25GB,803kB / 0B,132
425,a0088cc599a5,mobius-node-app-1,9.23%,465.5MiB / 15.32GiB,2.97%,2.65GB / 2.25GB,803kB / 0B,132
430,a0088cc599a5,mobius-node-app-1,5.79%,465.4MiB / 15.32GiB,2.97%,2.65GB / 2.26GB,803kB / 0B,132
435,a0088cc599a5,mobius-node-app-1,8.33%,465MiB / 15.32GiB,2.96%,2.65GB / 2.26GB,803kB / 0B,132
440,a0088cc599a5,mobius-node-app-1,4.57%,465MiB / 15.32GiB,2.96%,2.65GB / 2.26GB,803kB / 0B,132
445,a0088cc599a5,mobius-node-app-1,4.88%,465.2MiB / 15.32GiB,2.97%,2.65GB / 2.26GB,803kB / 0B,132
450,a0088cc599a5,mobius-node-app-1,8.80%,465.3MiB / 15.32GiB,2.97%,2.66GB / 2.26GB,803kB / 0B,132
455,a0088cc599a5,mobius-node-app-1,6.24%,465.1MiB / 15.32GiB,2.96%,2.66GB / 2.26GB,803kB / 0B,132
460,a0088cc599a5,mobius-node-app-1,7.92%,465.3MiB / 15.32GiB,2.97%,2.66GB / 2.26GB,803kB / 0B,132
465,a0088cc599a5,mobius-node-app-1,3.81%,465.3MiB / 15.32GiB,2.97%,2.66GB / 2.26GB,803kB / 0B,132
470,a0088cc599a5,mobius-node-app-1,6.83%,455.8MiB / 15.32GiB,2.91%,2.66GB / 2.26GB,803kB / 0B,132
475,a0088cc599a5,mobius-node-app-1,8.28%,456.1MiB / 15.32GiB,2.91%,2.66GB / 2.26GB,803kB / 0B,132
480,a0088cc599a5,mobius-node-app-1,7.95%,456.5MiB / 15.32GiB,2.91%,2.66GB / 2.26GB,803kB / 0B,132
485,a0088cc599a5,mobius-node-app-1,7.79%,456.4MiB / 15.32GiB,2.91%,2.66GB / 2.26GB,803kB / 0B,132
490,a0088cc599a5,mobius-node-app-1,6.87%,456.5MiB / 15.32GiB,2.91%,2.66GB / 2.26GB,803kB / 0B,132
495,a0088cc599a5,mobius-node-app-1,6.83%,456.9MiB / 15.32GiB,2.91%,2.66GB / 2.26GB,803kB / 0B,132
500,a0088cc599a5,mobius-node-app-1,5.99%,457.1MiB / 15.32GiB,2.91%,2.66GB / 2.26GB,803kB / 0B,132
505,a0088cc599a5,mobius-node-app-1,5.83%,457.2MiB / 15.32GiB,2.91%,2.66GB / 2.26GB,803kB / 0B,132
510,a0088cc599a5,mobius-node-app-1,7.28%,457.6MiB / 15.32GiB,2.92%,2.66GB / 2.26GB,803kB / 0B,132
515,a0088cc599a5,mobius-node-app-1,7.35%,457.6MiB / 15.32GiB,2.92%,2.66GB / 2.26GB,803kB / 0B,132
520,a0088cc599a5,mobius-node-app-1,10.09%,457.7MiB / 15.32GiB,2.92%,2.66GB / 2.26GB,803kB / 0B,132
525,a0088cc599a5,mobius-node-app-1,4.53%,458.1MiB / 15.32GiB,2.92%,2.66GB / 2.26GB,803kB / 0B,132
530,a0088cc599a5,mobius-node-app-1,8.50%,458.3MiB / 15.32GiB,2.92%,2.66GB / 2.26GB,803kB / 0B,132
535,a0088cc599a5,mobius-node-app-1,14.62%,458.4MiB / 15.32GiB,2.92%,2.66GB / 2.26GB,803kB / 0B,132
540,a0088cc599a5,mobius-node-app-1,8.27%,458.5MiB / 15.32GiB,2.92%,2.66GB / 2.26GB,803kB / 0B,132
545,a0088cc599a5,mobius-node-app-1,7.17%,458.8MiB / 15.32GiB,2.92%,2.66GB / 2.26GB,803kB / 0B,132
550,a0088cc599a5,mobius-node-app-1,11.96%,458.9MiB / 15.32GiB,2.93%,2.66GB / 2.26GB,803kB / 0B,132
555,a0088cc599a5,mobius-node-app-1,6.22%,458.9MiB / 15.32GiB,2.93%,2.66GB / 2.26GB,803kB / 0B,132
560,a0088cc599a5,mobius-node-app-1,10.39%,459.5MiB / 15.32GiB,2.93%,2.66GB / 2.26GB,803kB / 0B,132
565,a0088cc599a5,mobius-node-app-1,14.65%,459.7MiB / 15.32GiB,2.93%,2.66GB / 2.26GB,803kB / 0B,132
570,a0088cc599a5,mobius-node-app-1,9.46%,460MiB / 15.32GiB,2.93%,2.66GB / 2.26GB,803kB / 0B,132
575,a0088cc599a5,mobius-node-app-1,10.96%,460.3MiB / 15.32GiB,2.93%,2.66GB / 2.26GB,803kB / 0B,132
580,a0088cc599a5,mobius-node-app-1,9.15%,460.6MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
585,a0088cc599a5,mobius-node-app-1,13.07%,460.4MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
590,a0088cc599a5,mobius-node-app-1,10.20%,460.6MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
595,a0088cc599a5,mobius-node-app-1,12.68%,460.9MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
600,a0088cc599a5,mobius-node-app-1,8.66%,461MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
605,a0088cc599a5,mobius-node-app-1,6.40%,461.5MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
610,a0088cc599a5,mobius-node-app-1,6.92%,461.2MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
615,a0088cc599a5,mobius-node-app-1,3.53%,461.5MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
620,a0088cc599a5,mobius-node-app-1,11.10%,461.8MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
625,a0088cc599a5,mobius-node-app-1,11.48%,461.8MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
630,a0088cc599a5,mobius-node-app-1,8.09%,461.9MiB / 15.32GiB,2.94%,2.66GB / 2.26GB,803kB / 0B,132
635,a0088cc599a5,mobius-node-app-1,11.19%,462.4MiB / 15.32GiB,2.95%,2.66GB / 2.26GB,803kB / 0B,132
640,a0088cc599a5,mobius-node-app-1,16.31%,462.8MiB / 15.32GiB,2.95%,2.66GB / 2.26GB,803kB / 0B,132
645,a0088cc599a5,mobius-node-app-1,7.96%,463.3MiB / 15.32GiB,2.95%,2.66GB / 2.26GB,803kB / 0B,132
650,a0088cc599a5,mobius-node-app-1,8.70%,463.6MiB / 15.32GiB,2.96%,2.66GB / 2.26GB,803kB / 0B,132
655,a0088cc599a5,mobius-node-app-1,6.73%,464MiB / 15.32GiB,2.96%,2.66GB / 2.26GB,803kB / 0B,132
660,a0088cc599a5,mobius-node-app-1,14.66%,463.9MiB / 15.32GiB,2.96%,2.66GB / 2.26GB,803kB / 0B,132
665,a0088cc599a5,mobius-node-app-1,8.09%,464MiB / 15.32GiB,2.96%,2.66GB / 2.26GB,803kB / 0B,132
670,a0088cc599a5,mobius-node-app-1,11.12%,463.9MiB / 15.32GiB,2.96%,2.66GB / 2.26GB,803kB / 0B,132
675,a0088cc599a5,mobius-node-app-1,8.06%,463.8MiB / 15.32GiB,2.96%,2.66GB / 2.26GB,803kB / 0B,132
680,a0088cc599a5,mobius-node-app-1,9.97%,464.1MiB / 15.32GiB,2.96%,2.67GB / 2.26GB,803kB / 0B,132
685,a0088cc599a5,mobius-node-app-1,11.59%,464.2MiB / 15.32GiB,2.96%,2.67GB / 2.26GB,803kB / 0B,132
690,a0088cc599a5,mobius-node-app-1,11.07%,464.2MiB / 15.32GiB,2.96%,2.67GB / 2.26GB,803kB / 0B,132
695,a0088cc599a5,mobius-node-app-1,11.85%,464.1MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
700,a0088cc599a5,mobius-node-app-1,10.41%,464.5MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
705,a0088cc599a5,mobius-node-app-1,14.05%,464.3MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
710,a0088cc599a5,mobius-node-app-1,12.92%,464.1MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
715,a0088cc599a5,mobius-node-app-1,10.80%,464.4MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
720,a0088cc599a5,mobius-node-app-1,8.44%,464.5MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
725,a0088cc599a5,mobius-node-app-1,7.41%,464.3MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
730,a0088cc599a5,mobius-node-app-1,12.97%,464.3MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
735,a0088cc599a5,mobius-node-app-1,8.46%,464.5MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
740,a0088cc599a5,mobius-node-app-1,4.74%,463.6MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
745,a0088cc599a5,mobius-node-app-1,11.64%,463.6MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
750,a0088cc599a5,mobius-node-app-1,10.48%,463.6MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
755,a0088cc599a5,mobius-node-app-1,10.89%,463.5MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
760,a0088cc599a5,mobius-node-app-1,10.08%,463.5MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
765,a0088cc599a5,mobius-node-app-1,15.22%,463.6MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
770,a0088cc599a5,mobius-node-app-1,8.53%,463.9MiB / 15.32GiB,2.96%,2.67GB / 2.27GB,803kB / 0B,132
775,a0088cc599a5,mobius-node-app-1,14.27%,463.2MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
780,a0088cc599a5,mobius-node-app-1,13.74%,463.1MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
785,a0088cc599a5,mobius-node-app-1,16.93%,463.2MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
790,a0088cc599a5,mobius-node-app-1,12.33%,463.1MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
795,a0088cc599a5,mobius-node-app-1,19.48%,462.6MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
800,a0088cc599a5,mobius-node-app-1,11.10%,462.8MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
805,a0088cc599a5,mobius-node-app-1,8.10%,463MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
810,a0088cc599a5,mobius-node-app-1,11.12%,462.9MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
815,a0088cc599a5,mobius-node-app-1,9.60%,462.9MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
820,a0088cc599a5,mobius-node-app-1,11.09%,463.1MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
825,a0088cc599a5,mobius-node-app-1,16.10%,463.1MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
830,a0088cc599a5,mobius-node-app-1,19.72%,462.5MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
835,a0088cc599a5,mobius-node-app-1,13.47%,462.6MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
840,a0088cc599a5,mobius-node-app-1,10.78%,462.3MiB / 15.32GiB,2.95%,2.67GB / 2.27GB,803kB / 0B,132
845,a0088cc599a5,mobius-node-app-1,6.81%,462.6MiB / 15.32GiB,2.95%,2.68GB / 2.27GB,803kB / 0B,132
850,a0088cc599a5,mobius-node-app-1,8.46%,462.6MiB / 15.32GiB,2.95%,2.68GB / 2.27GB,803kB / 0B,132
855,a0088cc599a5,mobius-node-app-1,13.96%,462.5MiB / 15.32GiB,2.95%,2.68GB / 2.27GB,803kB / 0B,132
860,a0088cc599a5,mobius-node-app-1,16.15%,462.8MiB / 15.32GiB,2.95%,2.68GB / 2.27GB,803kB / 0B,132
865,a0088cc599a5,mobius-node-app-1,15.39%,462.6MiB / 15.32GiB,2.95%,2.68GB / 2.27GB,803kB / 0B,132
870,a0088cc599a5,mobius-node-app-1,11.40%,462.7MiB / 15.32GiB,2.95%,2.68GB / 2.27GB,803kB / 0B,132
875,a0088cc599a5,mobius-node-app-1,13.89%,462.8MiB / 15.32GiB,2.95%,2.68GB / 2.27GB,803kB / 0B,132
880,a0088cc599a5,mobius-node-app-1,13.43%,462.7MiB / 15.32GiB,2.95%,2.68GB / 2.27GB,803kB / 0B,132
885,a0088cc599a5,mobius-node-app-1,14.58%,462.7MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
890,a0088cc599a5,mobius-node-app-1,11.14%,462.6MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
895,a0088cc599a5,mobius-node-app-1,13.46%,462.8MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
900,a0088cc599a5,mobius-node-app-1,8.16%,463.1MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
905,a0088cc599a5,mobius-node-app-1,13.60%,462.4MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
910,a0088cc599a5,mobius-node-app-1,13.23%,462.5MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
915,a0088cc599a5,mobius-node-app-1,13.42%,462.6MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
920,a0088cc599a5,mobius-node-app-1,9.69%,462.6MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
925,a0088cc599a5,mobius-node-app-1,13.06%,462.6MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
930,a0088cc599a5,mobius-node-app-1,14.39%,462.9MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
935,a0088cc599a5,mobius-node-app-1,9.65%,462.9MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
940,a0088cc599a5,mobius-node-app-1,15.97%,462.7MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
945,a0088cc599a5,mobius-node-app-1,13.44%,462.8MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
950,a0088cc599a5,mobius-node-app-1,11.82%,462.5MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
955,a0088cc599a5,mobius-node-app-1,14.14%,462.7MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
960,a0088cc599a5,mobius-node-app-1,9.31%,462.6MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
965,a0088cc599a5,mobius-node-app-1,14.70%,462.6MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
970,a0088cc599a5,mobius-node-app-1,12.25%,462.7MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
975,a0088cc599a5,mobius-node-app-1,12.47%,462.5MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
980,a0088cc599a5,mobius-node-app-1,17.24%,462.7MiB / 15.32GiB,2.95%,2.68GB / 2.28GB,803kB / 0B,132
985,a0088cc599a5,mobius-node-app-1,20.71%,462.8MiB / 15.32GiB,2.95%,2.69GB / 2.28GB,803kB / 0B,132
990,a0088cc599a5,mobius-node-app-1,9.25%,462.4MiB / 15.32GiB,2.95%,2.69GB / 2.28GB,803kB / 0B,132
995,a0088cc599a5,mobius-node-app-1,11.52%,462.8MiB / 15.32GiB,2.95%,2.69GB / 2.28GB,803kB / 0B,132
1000,a0088cc599a5,mobius-node-app-1,15.04%,462.6MiB / 15.32GiB,2.95%,2.69GB / 2.28GB,803kB / 0B,132
1005,a0088cc599a5,mobius-node-app-1,11.09%,462.7MiB / 15.32GiB,2.95%,2.69GB / 2.28GB,803kB / 0B,132
