time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
4200,279b3cf3c92b,acme-acme-1,114.25%,146.8MiB / 15.32GiB,0.94%,331MB / 372MB,33.9MB / 71.2GB,328
4205,279b3cf3c92b,acme-acme-1,115.96%,146.7MiB / 15.32GiB,0.93%,331MB / 372MB,33.9MB / 71.3GB,326
4210,279b3cf3c92b,acme-acme-1,115.79%,146.9MiB / 15.32GiB,0.94%,331MB / 372MB,33.9MB / 71.3GB,332
4215,279b3cf3c92b,acme-acme-1,116.38%,146.3MiB / 15.32GiB,0.93%,331MB / 372MB,33.9MB / 71.4GB,319
4220,279b3cf3c92b,acme-acme-1,115.34%,147.8MiB / 15.32GiB,0.94%,332MB / 372MB,33.9MB / 71.4GB,349
4225,279b3cf3c92b,acme-acme-1,116.33%,148.8MiB / 15.32GiB,0.95%,332MB / 372MB,33.9MB / 71.4GB,370
4230,279b3cf3c92b,acme-acme-1,115.85%,147.1MiB / 15.32GiB,0.94%,332MB / 372MB,33.9MB / 71.5GB,335
4235,279b3cf3c92b,acme-acme-1,114.04%,146.8MiB / 15.32GiB,0.94%,332MB / 373MB,33.9MB / 71.5GB,325
4240,279b3cf3c92b,acme-acme-1,113.01%,146.2MiB / 15.32GiB,0.93%,332MB / 373MB,33.9MB / 71.6GB,321
4245,279b3cf3c92b,acme-acme-1,117.15%,148.7MiB / 15.32GiB,0.95%,332MB / 373MB,33.9MB / 71.6GB,365
4250,279b3cf3c92b,acme-acme-1,114.45%,148.4MiB / 15.32GiB,0.95%,332MB / 373MB,33.9MB / 71.6GB,359
4255,279b3cf3c92b,acme-acme-1,117.79%,153.2MiB / 15.32GiB,0.98%,332MB / 373MB,33.9MB / 71.7GB,309
4260,279b3cf3c92b,acme-acme-1,116.23%,145.9MiB / 15.32GiB,0.93%,332MB / 373MB,33.9MB / 71.7GB,298
4265,279b3cf3c92b,acme-acme-1,117.10%,148MiB / 15.32GiB,0.94%,332MB / 373MB,33.9MB / 71.8GB,357
4270,279b3cf3c92b,acme-acme-1,115.91%,150.3MiB / 15.32GiB,0.96%,332MB / 373MB,33.9MB / 71.8GB,393
4275,279b3cf3c92b,acme-acme-1,114.96%,150.3MiB / 15.32GiB,0.96%,333MB / 373MB,33.9MB / 71.8GB,389
4280,279b3cf3c92b,acme-acme-1,114.19%,149MiB / 15.32GiB,0.95%,333MB / 374MB,33.9MB / 71.9GB,360
4285,279b3cf3c92b,acme-acme-1,113.77%,146.2MiB / 15.32GiB,0.93%,333MB / 374MB,33.9MB / 71.9GB,310
4290,279b3cf3c92b,acme-acme-1,115.93%,147.6MiB / 15.32GiB,0.94%,333MB / 374MB,33.9MB / 72GB,339
4295,279b3cf3c92b,acme-acme-1,112.96%,149.3MiB / 15.32GiB,0.95%,333MB / 374MB,33.9MB / 72GB,374
4300,279b3cf3c92b,acme-acme-1,114.50%,148.6MiB / 15.32GiB,0.95%,333MB / 374MB,33.9MB / 72GB,352
4305,279b3cf3c92b,acme-acme-1,114.59%,151.5MiB / 15.32GiB,0.97%,333MB / 374MB,33.9MB / 72.1GB,288
4310,279b3cf3c92b,acme-acme-1,114.04%,145.5MiB / 15.32GiB,0.93%,333MB / 374MB,33.9MB / 72.1GB,294
4315,279b3cf3c92b,acme-acme-1,116.28%,148.3MiB / 15.32GiB,0.95%,333MB / 374MB,33.9MB / 72.1GB,355
4320,279b3cf3c92b,acme-acme-1,115.09%,149.6MiB / 15.32GiB,0.95%,333MB / 374MB,33.9MB / 72.2GB,375
4325,279b3cf3c92b,acme-acme-1,116.31%,149.1MiB / 15.32GiB,0.95%,333MB / 374MB,33.9MB / 72.2GB,366
4330,279b3cf3c92b,acme-acme-1,115.19%,147.9MiB / 15.32GiB,0.94%,334MB / 375MB,33.9MB / 72.3GB,342
4335,279b3cf3c92b,acme-acme-1,115.51%,146.9MiB / 15.32GiB,0.94%,334MB / 375MB,33.9MB / 72.3GB,321
4340,279b3cf3c92b,acme-acme-1,115.20%,148.7MiB / 15.32GiB,0.95%,334MB / 375MB,33.9MB / 72.3GB,358
4345,279b3cf3c92b,acme-acme-1,114.49%,149.9MiB / 15.32GiB,0.96%,334MB / 375MB,33.9MB / 72.4GB,382
4350,279b3cf3c92b,acme-acme-1,117.67%,149.6MiB / 15.32GiB,0.95%,334MB / 375MB,33.9MB / 72.4GB,375
4355,279b3cf3c92b,acme-acme-1,115.18%,147.8MiB / 15.32GiB,0.94%,334MB / 375MB,33.9MB / 72.5GB,342
4360,279b3cf3c92b,acme-acme-1,115.69%,146.2MiB / 15.32GiB,0.93%,334MB / 375MB,33.9MB / 72.5GB,304
4365,279b3cf3c92b,acme-acme-1,117.20%,148MiB / 15.32GiB,0.94%,334MB / 375MB,33.9MB / 72.5GB,353
4370,279b3cf3c92b,acme-acme-1,116.05%,150.2MiB / 15.32GiB,0.96%,334MB / 375MB,33.9MB / 72.6GB,385
4375,279b3cf3c92b,acme-acme-1,113.34%,149.8MiB / 15.32GiB,0.95%,334MB / 376MB,33.9MB / 72.6GB,382
4380,279b3cf3c92b,acme-acme-1,114.07%,149.1MiB / 15.32GiB,0.95%,334MB / 376MB,33.9MB / 72.7GB,362
4385,279b3cf3c92b,acme-acme-1,113.19%,147MiB / 15.32GiB,0.94%,335MB / 376MB,33.9MB / 72.7GB,327
4390,279b3cf3c92b,acme-acme-1,116.40%,148.1MiB / 15.32GiB,0.94%,335MB / 376MB,33.9MB / 72.7GB,347
4395,279b3cf3c92b,acme-acme-1,116.74%,150.3MiB / 15.32GiB,0.96%,335MB / 376MB,33.9MB / 72.8GB,391
4400,279b3cf3c92b,acme-acme-1,114.50%,149.1MiB / 15.32GiB,0.95%,335MB / 376MB,33.9MB / 72.8GB,369
4405,279b3cf3c92b,acme-acme-1,113.96%,148.7MiB / 15.32GiB,0.95%,335MB / 376MB,33.9MB / 72.9GB,360
4410,279b3cf3c92b,acme-acme-1,115.85%,149MiB / 15.32GiB,0.95%,335MB / 376MB,33.9MB / 72.9GB,324
4415,279b3cf3c92b,acme-acme-1,116.40%,148.9MiB / 15.32GiB,0.95%,335MB / 376MB,33.9MB / 72.9GB,371
4420,279b3cf3c92b,acme-acme-1,116.40%,150.4MiB / 15.32GiB,0.96%,335MB / 377MB,33.9MB / 73GB,389
4425,279b3cf3c92b,acme-acme-1,117.07%,150MiB / 15.32GiB,0.96%,335MB / 377MB,33.9MB / 73GB,383
4430,279b3cf3c92b,acme-acme-1,114.12%,149.8MiB / 15.32GiB,0.95%,335MB / 377MB,33.9MB / 73.1GB,380
4435,279b3cf3c92b,acme-acme-1,115.39%,147.9MiB / 15.32GiB,0.94%,336MB / 377MB,33.9MB / 73.1GB,347
4440,279b3cf3c92b,acme-acme-1,116.22%,149MiB / 15.32GiB,0.95%,336MB / 377MB,33.9MB / 73.1GB,364
4445,279b3cf3c92b,acme-acme-1,113.63%,148.9MiB / 15.32GiB,0.95%,336MB / 377MB,33.9MB / 73.2GB,364
4450,279b3cf3c92b,acme-acme-1,114.25%,149.5MiB / 15.32GiB,0.95%,336MB / 377MB,33.9MB / 73.2GB,378
4455,279b3cf3c92b,acme-acme-1,116.68%,149.8MiB / 15.32GiB,0.96%,336MB / 377MB,33.9MB / 73.3GB,385
4460,279b3cf3c92b,acme-acme-1,118.25%,148.5MiB / 15.32GiB,0.95%,336MB / 377MB,33.9MB / 73.3GB,357
4465,279b3cf3c92b,acme-acme-1,114.76%,149.5MiB / 15.32GiB,0.95%,336MB / 378MB,33.9MB / 73.3GB,363
4470,279b3cf3c92b,acme-acme-1,113.37%,149.1MiB / 15.32GiB,0.95%,336MB / 378MB,33.9MB / 73.4GB,369
4475,279b3cf3c92b,acme-acme-1,114.47%,150.1MiB / 15.32GiB,0.96%,336MB / 378MB,33.9MB / 73.4GB,384
4480,279b3cf3c92b,acme-acme-1,114.06%,149.6MiB / 15.32GiB,0.95%,336MB / 378MB,33.9MB / 73.5GB,381
4485,279b3cf3c92b,acme-acme-1,114.70%,148.8MiB / 15.32GiB,0.95%,336MB / 378MB,33.9MB / 73.5GB,360
4490,279b3cf3c92b,acme-acme-1,117.39%,148.2MiB / 15.32GiB,0.94%,337MB / 378MB,33.9MB / 73.5GB,352
4495,279b3cf3c92b,acme-acme-1,115.33%,148.9MiB / 15.32GiB,0.95%,337MB / 378MB,33.9MB / 73.6GB,363
4500,279b3cf3c92b,acme-acme-1,116.25%,149.3MiB / 15.32GiB,0.95%,337MB / 378MB,33.9MB / 73.6GB,372
4505,279b3cf3c92b,acme-acme-1,113.25%,149.1MiB / 15.32GiB,0.95%,337MB / 378MB,33.9MB / 73.7GB,362
4510,279b3cf3c92b,acme-acme-1,116.09%,148.1MiB / 15.32GiB,0.94%,337MB / 379MB,33.9MB / 73.7GB,344
4515,279b3cf3c92b,acme-acme-1,117.48%,148.7MiB / 15.32GiB,0.95%,337MB / 379MB,33.9MB / 73.7GB,355
4520,279b3cf3c92b,acme-acme-1,114.61%,149.8MiB / 15.32GiB,0.95%,337MB / 379MB,33.9MB / 73.8GB,377
4525,279b3cf3c92b,acme-acme-1,116.38%,150.2MiB / 15.32GiB,0.96%,337MB / 379MB,33.9MB / 73.8GB,388
4530,279b3cf3c92b,acme-acme-1,114.10%,151.8MiB / 15.32GiB,0.97%,337MB / 379MB,33.9MB / 73.9GB,380
4535,279b3cf3c92b,acme-acme-1,112.78%,150.1MiB / 15.32GiB,0.96%,337MB / 379MB,33.9MB / 73.9GB,391
4540,279b3cf3c92b,acme-acme-1,115.09%,149.4MiB / 15.32GiB,0.95%,337MB / 379MB,33.9MB / 73.9GB,368
4545,279b3cf3c92b,acme-acme-1,116.22%,150.6MiB / 15.32GiB,0.96%,338MB / 379MB,33.9MB / 74GB,401
4550,279b3cf3c92b,acme-acme-1,115.00%,150.4MiB / 15.32GiB,0.96%,338MB / 379MB,33.9MB / 74GB,392
4555,279b3cf3c92b,acme-acme-1,115.30%,151.1MiB / 15.32GiB,0.96%,338MB / 379MB,33.9MB / 74GB,404
4560,279b3cf3c92b,acme-acme-1,113.01%,148.8MiB / 15.32GiB,0.95%,338MB / 380MB,33.9MB / 74.1GB,353
4565,279b3cf3c92b,acme-acme-1,116.12%,148.9MiB / 15.32GiB,0.95%,338MB / 380MB,33.9MB / 74.1GB,359
4570,279b3cf3c92b,acme-acme-1,117.13%,150.4MiB / 15.32GiB,0.96%,338MB / 380MB,33.9MB / 74.2GB,395
4575,279b3cf3c92b,acme-acme-1,114.65%,151.2MiB / 15.32GiB,0.96%,338MB / 380MB,33.9MB / 74.2GB,408
4580,279b3cf3c92b,acme-acme-1,112.65%,150.3MiB / 15.32GiB,0.96%,338MB / 380MB,33.9MB / 74.2GB,385
4585,279b3cf3c92b,acme-acme-1,113.41%,148.8MiB / 15.32GiB,0.95%,338MB / 380MB,33.9MB / 74.3GB,354
4590,279b3cf3c92b,acme-acme-1,114.35%,148.9MiB / 15.32GiB,0.95%,338MB / 380MB,33.9MB / 74.3GB,356
4595,279b3cf3c92b,acme-acme-1,116.50%,150.4MiB / 15.32GiB,0.96%,338MB / 380MB,33.9MB / 74.4GB,390
4600,279b3cf3c92b,acme-acme-1,114.92%,153.6MiB / 15.32GiB,0.98%,339MB / 380MB,33.9MB / 74.4GB,416
4605,279b3cf3c92b,acme-acme-1,113.32%,151.6MiB / 15.32GiB,0.97%,339MB / 380MB,33.9MB / 74.4GB,410
4610,279b3cf3c92b,acme-acme-1,113.73%,149.3MiB / 15.32GiB,0.95%,339MB / 381MB,33.9MB / 74.5GB,367
4615,279b3cf3c92b,acme-acme-1,115.56%,148.8MiB / 15.32GiB,0.95%,339MB / 381MB,33.9MB / 74.5GB,359
4620,279b3cf3c92b,acme-acme-1,115.95%,150.2MiB / 15.32GiB,0.96%,339MB / 381MB,33.9MB / 74.6GB,391
4625,279b3cf3c92b,acme-acme-1,113.41%,152.2MiB / 15.32GiB,0.97%,339MB / 381MB,33.9MB / 74.6GB,424
4630,279b3cf3c92b,acme-acme-1,114.39%,151.5MiB / 15.32GiB,0.97%,339MB / 381MB,33.9MB / 74.6GB,406
4635,279b3cf3c92b,acme-acme-1,113.01%,155.6MiB / 15.32GiB,0.99%,339MB / 381MB,33.9MB / 74.7GB,364
4640,279b3cf3c92b,acme-acme-1,113.52%,149.3MiB / 15.32GiB,0.95%,339MB / 381MB,33.9MB / 74.7GB,366
4645,279b3cf3c92b,acme-acme-1,113.94%,150.7MiB / 15.32GiB,0.96%,339MB / 381MB,33.9MB / 74.8GB,397
4650,279b3cf3c92b,acme-acme-1,114.20%,151.7MiB / 15.32GiB,0.97%,339MB / 381MB,33.9MB / 74.8GB,413
4655,279b3cf3c92b,acme-acme-1,114.16%,151.8MiB / 15.32GiB,0.97%,340MB / 382MB,33.9MB / 74.8GB,415
4660,279b3cf3c92b,acme-acme-1,116.13%,149.7MiB / 15.32GiB,0.95%,340MB / 382MB,33.9MB / 74.9GB,373
4665,279b3cf3c92b,acme-acme-1,113.67%,148.1MiB / 15.32GiB,0.94%,340MB / 382MB,33.9MB / 74.9GB,340
4670,279b3cf3c92b,acme-acme-1,115.67%,150.7MiB / 15.32GiB,0.96%,340MB / 382MB,33.9MB / 75GB,398
4675,279b3cf3c92b,acme-acme-1,115.60%,152.5MiB / 15.32GiB,0.97%,340MB / 382MB,33.9MB / 75GB,431
4680,279b3cf3c92b,acme-acme-1,116.49%,153.1MiB / 15.32GiB,0.98%,340MB / 382MB,33.9MB / 75GB,445
4685,279b3cf3c92b,acme-acme-1,114.87%,150.9MiB / 15.32GiB,0.96%,340MB / 382MB,33.9MB / 75.1GB,394
4690,279b3cf3c92b,acme-acme-1,115.21%,149.7MiB / 15.32GiB,0.95%,340MB / 382MB,33.9MB / 75.1GB,374
4695,279b3cf3c92b,acme-acme-1,115.25%,151MiB / 15.32GiB,0.96%,340MB / 382MB,33.9MB / 75.2GB,396
4700,279b3cf3c92b,acme-acme-1,116.27%,152.1MiB / 15.32GiB,0.97%,340MB / 383MB,33.9MB / 75.2GB,423
4705,279b3cf3c92b,acme-acme-1,117.41%,152.4MiB / 15.32GiB,0.97%,340MB / 383MB,33.9MB / 75.2GB,423
4710,279b3cf3c92b,acme-acme-1,113.08%,148.8MiB / 15.32GiB,0.95%,341MB / 383MB,33.9MB / 75.3GB,353
4715,279b3cf3c92b,acme-acme-1,114.16%,149.6MiB / 15.32GiB,0.95%,341MB / 383MB,33.9MB / 75.3GB,371
4720,279b3cf3c92b,acme-acme-1,115.98%,151.8MiB / 15.32GiB,0.97%,341MB / 383MB,33.9MB / 75.3GB,421
4725,279b3cf3c92b,acme-acme-1,115.39%,152.9MiB / 15.32GiB,0.97%,341MB / 383MB,33.9MB / 75.4GB,436
4730,279b3cf3c92b,acme-acme-1,113.82%,151.5MiB / 15.32GiB,0.97%,341MB / 383MB,33.9MB / 75.4GB,405
4735,279b3cf3c92b,acme-acme-1,113.21%,150.9MiB / 15.32GiB,0.96%,341MB / 383MB,33.9MB / 75.5GB,391
4740,279b3cf3c92b,acme-acme-1,115.89%,150.2MiB / 15.32GiB,0.96%,341MB / 383MB,33.9MB / 75.5GB,385
4745,279b3cf3c92b,acme-acme-1,115.50%,151.8MiB / 15.32GiB,0.97%,341MB / 384MB,33.9MB / 75.5GB,412
4750,279b3cf3c92b,acme-acme-1,114.35%,152.4MiB / 15.32GiB,0.97%,341MB / 384MB,33.9MB / 75.6GB,425
4755,279b3cf3c92b,acme-acme-1,112.29%,151.1MiB / 15.32GiB,0.96%,341MB / 384MB,33.9MB / 75.6GB,399
4760,279b3cf3c92b,acme-acme-1,114.29%,148.8MiB / 15.32GiB,0.95%,342MB / 384MB,33.9MB / 75.7GB,350
4765,279b3cf3c92b,acme-acme-1,117.02%,151.6MiB / 15.32GiB,0.97%,342MB / 384MB,33.9MB / 75.7GB,407
4770,279b3cf3c92b,acme-acme-1,116.82%,153MiB / 15.32GiB,0.98%,342MB / 384MB,33.9MB / 75.7GB,442
4775,279b3cf3c92b,acme-acme-1,114.68%,152.9MiB / 15.32GiB,0.97%,342MB / 384MB,33.9MB / 75.8GB,433
4780,279b3cf3c92b,acme-acme-1,113.12%,152.9MiB / 15.32GiB,0.97%,342MB / 384MB,33.9MB / 75.8GB,424
4785,279b3cf3c92b,acme-acme-1,113.85%,151.4MiB / 15.32GiB,0.96%,342MB / 384MB,33.9MB / 75.9GB,405
4790,279b3cf3c92b,acme-acme-1,116.77%,152.5MiB / 15.32GiB,0.97%,342MB / 385MB,33.9MB / 75.9GB,423
4795,279b3cf3c92b,acme-acme-1,113.49%,152.4MiB / 15.32GiB,0.97%,342MB / 385MB,33.9MB / 75.9GB,424
4800,279b3cf3c92b,acme-acme-1,115.92%,153MiB / 15.32GiB,0.98%,342MB / 385MB,33.9MB / 76GB,433
4805,279b3cf3c92b,acme-acme-1,113.62%,154MiB / 15.32GiB,0.98%,342MB / 385MB,33.9MB / 76GB,383
4810,279b3cf3c92b,acme-acme-1,112.25%,150.3MiB / 15.32GiB,0.96%,342MB / 385MB,33.9MB / 76.1GB,383
4815,279b3cf3c92b,acme-acme-1,116.37%,153.3MiB / 15.32GiB,0.98%,343MB / 385MB,33.9MB / 76.1GB,440
4820,279b3cf3c92b,acme-acme-1,115.15%,157.3MiB / 15.32GiB,1.00%,343MB / 385MB,33.9MB / 76.1GB,461
4825,279b3cf3c92b,acme-acme-1,116.24%,153.8MiB / 15.32GiB,0.98%,343MB / 385MB,33.9MB / 76.2GB,452
4830,279b3cf3c92b,acme-acme-1,112.56%,152.2MiB / 15.32GiB,0.97%,343MB / 385MB,33.9MB / 76.2GB,418
4835,279b3cf3c92b,acme-acme-1,114.94%,151.4MiB / 15.32GiB,0.97%,343MB / 386MB,33.9MB / 76.3GB,403
4840,279b3cf3c92b,acme-acme-1,115.93%,152.6MiB / 15.32GiB,0.97%,343MB / 386MB,33.9MB / 76.3GB,431
4845,279b3cf3c92b,acme-acme-1,116.83%,153.5MiB / 15.32GiB,0.98%,343MB / 386MB,33.9MB / 76.3GB,448
4850,279b3cf3c92b,acme-acme-1,113.05%,153.2MiB / 15.32GiB,0.98%,343MB / 386MB,33.9MB / 76.4GB,444
4855,279b3cf3c92b,acme-acme-1,112.95%,150.5MiB / 15.32GiB,0.96%,343MB / 386MB,33.9MB / 76.4GB,387
4860,279b3cf3c92b,acme-acme-1,116.49%,150.9MiB / 15.32GiB,0.96%,343MB / 386MB,33.9MB / 76.5GB,393
4865,279b3cf3c92b,acme-acme-1,118.05%,153.5MiB / 15.32GiB,0.98%,343MB / 386MB,33.9MB / 76.5GB,449
4870,279b3cf3c92b,acme-acme-1,117.28%,155MiB / 15.32GiB,0.99%,344MB / 386MB,33.9MB / 76.5GB,478
4875,279b3cf3c92b,acme-acme-1,113.73%,154.7MiB / 15.32GiB,0.99%,344MB / 386MB,33.9MB / 76.6GB,458
4880,279b3cf3c92b,acme-acme-1,115.96%,152MiB / 15.32GiB,0.97%,344MB / 386MB,33.9MB / 76.6GB,410
4885,279b3cf3c92b,acme-acme-1,114.95%,151MiB / 15.32GiB,0.96%,344MB / 387MB,33.9MB / 76.7GB,393
4890,279b3cf3c92b,acme-acme-1,115.99%,152.4MiB / 15.32GiB,0.97%,344MB / 387MB,33.9MB / 76.7GB,421
4895,279b3cf3c92b,acme-acme-1,116.42%,154.3MiB / 15.32GiB,0.98%,344MB / 387MB,33.9MB / 76.7GB,461
4900,279b3cf3c92b,acme-acme-1,114.06%,152.8MiB / 15.32GiB,0.97%,344MB / 387MB,33.9MB / 76.8GB,430
4905,279b3cf3c92b,acme-acme-1,114.25%,151.3MiB / 15.32GiB,0.96%,344MB / 387MB,33.9MB / 76.8GB,390
4910,279b3cf3c92b,acme-acme-1,115.34%,152.5MiB / 15.32GiB,0.97%,344MB / 387MB,33.9MB / 76.9GB,427
4915,279b3cf3c92b,acme-acme-1,116.65%,153.2MiB / 15.32GiB,0.98%,344MB / 387MB,33.9MB / 76.9GB,436
4920,279b3cf3c92b,acme-acme-1,115.13%,154.7MiB / 15.32GiB,0.99%,345MB / 387MB,33.9MB / 76.9GB,461
4925,279b3cf3c92b,acme-acme-1,113.02%,153.7MiB / 15.32GiB,0.98%,345MB / 387MB,33.9MB / 77GB,444
4930,279b3cf3c92b,acme-acme-1,114.64%,151.8MiB / 15.32GiB,0.97%,345MB / 388MB,33.9MB / 77GB,400
4935,279b3cf3c92b,acme-acme-1,117.14%,151.8MiB / 15.32GiB,0.97%,345MB / 388MB,33.9MB / 77.1GB,401
4940,279b3cf3c92b,acme-acme-1,114.12%,152.8MiB / 15.32GiB,0.97%,345MB / 388MB,33.9MB / 77.1GB,427
4945,279b3cf3c92b,acme-acme-1,115.09%,153.8MiB / 15.32GiB,0.98%,345MB / 388MB,33.9MB / 77.1GB,445
4950,279b3cf3c92b,acme-acme-1,113.61%,152.1MiB / 15.32GiB,0.97%,345MB / 388MB,33.9MB / 77.2GB,405
4955,279b3cf3c92b,acme-acme-1,112.60%,150.4MiB / 15.32GiB,0.96%,345MB / 388MB,33.9MB / 77.2GB,374
4960,279b3cf3c92b,acme-acme-1,114.87%,151.9MiB / 15.32GiB,0.97%,345MB / 388MB,33.9MB / 77.3GB,407
4965,279b3cf3c92b,acme-acme-1,115.75%,161.7MiB / 15.32GiB,1.03%,345MB / 388MB,33.9MB / 77.3GB,473
4970,279b3cf3c92b,acme-acme-1,116.07%,155.7MiB / 15.32GiB,0.99%,345MB / 388MB,33.9MB / 77.3GB,479
4975,279b3cf3c92b,acme-acme-1,114.59%,153.9MiB / 15.32GiB,0.98%,346MB / 389MB,33.9MB / 77.4GB,438
4980,279b3cf3c92b,acme-acme-1,113.88%,151.8MiB / 15.32GiB,0.97%,346MB / 389MB,33.9MB / 77.4GB,397
4985,279b3cf3c92b,acme-acme-1,114.92%,152MiB / 15.32GiB,0.97%,346MB / 389MB,33.9MB / 77.5GB,404
4990,279b3cf3c92b,acme-acme-1,116.96%,155.7MiB / 15.32GiB,0.99%,346MB / 389MB,33.9MB / 77.5GB,449
4995,279b3cf3c92b,acme-acme-1,116.24%,154.7MiB / 15.32GiB,0.99%,346MB / 389MB,33.9MB / 77.5GB,463
5000,279b3cf3c92b,acme-acme-1,116.44%,152.7MiB / 15.32GiB,0.97%,346MB / 389MB,33.9MB / 77.6GB,415
5005,279b3cf3c92b,acme-acme-1,114.82%,152.3MiB / 15.32GiB,0.97%,346MB / 389MB,33.9MB / 77.6GB,410
5010,279b3cf3c92b,acme-acme-1,114.09%,152.5MiB / 15.32GiB,0.97%,346MB / 389MB,33.9MB / 77.7GB,420
5015,279b3cf3c92b,acme-acme-1,116.10%,153.7MiB / 15.32GiB,0.98%,346MB / 389MB,33.9MB / 77.7GB,441
5020,279b3cf3c92b,acme-acme-1,113.90%,154.7MiB / 15.32GiB,0.99%,346MB / 390MB,33.9MB / 77.7GB,456
5025,279b3cf3c92b,acme-acme-1,115.18%,152.8MiB / 15.32GiB,0.97%,346MB / 390MB,33.9MB / 77.8GB,420
5030,279b3cf3c92b,acme-acme-1,114.77%,152.3MiB / 15.32GiB,0.97%,347MB / 390MB,33.9MB / 77.8GB,411
5035,279b3cf3c92b,acme-acme-1,114.53%,153.7MiB / 15.32GiB,0.98%,347MB / 390MB,33.9MB / 77.9GB,439
5040,279b3cf3c92b,acme-acme-1,115.62%,154.3MiB / 15.32GiB,0.98%,347MB / 390MB,33.9MB / 77.9GB,454
5045,279b3cf3c92b,acme-acme-1,113.04%,153.5MiB / 15.32GiB,0.98%,347MB / 390MB,33.9MB / 77.9GB,437
5050,279b3cf3c92b,acme-acme-1,115.31%,152.8MiB / 15.32GiB,0.97%,347MB / 390MB,33.9MB / 78GB,418
5055,279b3cf3c92b,acme-acme-1,115.45%,152.5MiB / 15.32GiB,0.97%,347MB / 390MB,33.9MB / 78GB,415
5060,279b3cf3c92b,acme-acme-1,116.48%,154.2MiB / 15.32GiB,0.98%,347MB / 390MB,33.9MB / 78.1GB,447
5065,279b3cf3c92b,acme-acme-1,116.53%,162.2MiB / 15.32GiB,1.03%,347MB / 391MB,33.9MB / 78.1GB,485
5070,279b3cf3c92b,acme-acme-1,115.29%,154.9MiB / 15.32GiB,0.99%,347MB / 391MB,33.9MB / 78.1GB,463
5075,279b3cf3c92b,acme-acme-1,112.86%,154MiB / 15.32GiB,0.98%,347MB / 391MB,33.9MB / 78.2GB,442
5080,279b3cf3c92b,acme-acme-1,114.09%,153.9MiB / 15.32GiB,0.98%,347MB / 391MB,33.9MB / 78.2GB,443
5085,279b3cf3c92b,acme-acme-1,117.83%,154.3MiB / 15.32GiB,0.98%,348MB / 391MB,33.9MB / 78.3GB,456
5090,279b3cf3c92b,acme-acme-1,117.22%,154.8MiB / 15.32GiB,0.99%,348MB / 391MB,33.9MB / 78.3GB,453
5095,279b3cf3c92b,acme-acme-1,114.48%,153.9MiB / 15.32GiB,0.98%,348MB / 391MB,33.9MB / 78.3GB,441
5100,279b3cf3c92b,acme-acme-1,114.20%,152.3MiB / 15.32GiB,0.97%,348MB / 391MB,33.9MB / 78.4GB,407
5105,279b3cf3c92b,acme-acme-1,115.02%,153.1MiB / 15.32GiB,0.98%,348MB / 391MB,33.9MB / 78.4GB,426
5110,279b3cf3c92b,acme-acme-1,116.46%,155.1MiB / 15.32GiB,0.99%,348MB / 392MB,33.9MB / 78.5GB,467
5115,279b3cf3c92b,acme-acme-1,114.46%,160.4MiB / 15.32GiB,1.02%,348MB / 392MB,33.9MB / 78.5GB,478
5120,279b3cf3c92b,acme-acme-1,116.28%,154.8MiB / 15.32GiB,0.99%,348MB / 392MB,33.9MB / 78.5GB,461
5125,279b3cf3c92b,acme-acme-1,114.68%,153.8MiB / 15.32GiB,0.98%,348MB / 392MB,33.9MB / 78.6GB,440
5130,279b3cf3c92b,acme-acme-1,115.38%,153.9MiB / 15.32GiB,0.98%,348MB / 392MB,33.9MB / 78.6GB,444
5135,279b3cf3c92b,acme-acme-1,113.04%,155.3MiB / 15.32GiB,0.99%,348MB / 392MB,33.9MB / 78.7GB,475
5140,279b3cf3c92b,acme-acme-1,115.85%,154.2MiB / 15.32GiB,0.98%,349MB / 392MB,33.9MB / 78.7GB,445
5145,279b3cf3c92b,acme-acme-1,113.58%,153.2MiB / 15.32GiB,0.98%,349MB / 392MB,33.9MB / 78.7GB,428
5150,279b3cf3c92b,acme-acme-1,115.55%,154.2MiB / 15.32GiB,0.98%,349MB / 392MB,33.9MB / 78.8GB,451
5155,279b3cf3c92b,acme-acme-1,114.95%,154.6MiB / 15.32GiB,0.99%,349MB / 392MB,33.9MB / 78.8GB,457
5160,279b3cf3c92b,acme-acme-1,115.16%,155.8MiB / 15.32GiB,0.99%,349MB / 393MB,33.9MB / 78.9GB,481
5165,279b3cf3c92b,acme-acme-1,116.04%,157.3MiB / 15.32GiB,1.00%,349MB / 393MB,33.9MB / 78.9GB,494
5170,279b3cf3c92b,acme-acme-1,113.33%,153.8MiB / 15.32GiB,0.98%,349MB / 393MB,33.9MB / 78.9GB,437
5175,279b3cf3c92b,acme-acme-1,113.66%,152.9MiB / 15.32GiB,0.97%,349MB / 393MB,33.9MB / 79GB,421
5180,279b3cf3c92b,acme-acme-1,113.33%,152.9MiB / 15.32GiB,0.97%,349MB / 393MB,33.9MB / 79GB,425
5185,279b3cf3c92b,acme-acme-1,116.46%,155.5MiB / 15.32GiB,0.99%,349MB / 393MB,33.9MB / 79GB,474
5190,279b3cf3c92b,acme-acme-1,115.90%,155.3MiB / 15.32GiB,0.99%,349MB / 393MB,33.9MB / 79.1GB,466
5195,279b3cf3c92b,acme-acme-1,113.73%,153.1MiB / 15.32GiB,0.98%,350MB / 393MB,33.9MB / 79.1GB,419
