time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
1035,279b3cf3c92b,acme-acme-1,39.49%,129.5MiB / 15.32GiB,0.83%,443MB / 496MB,33.9MB / 121GB,20
1040,279b3cf3c92b,acme-acme-1,47.96%,129.5MiB / 15.32GiB,0.83%,443MB / 496MB,33.9MB / 121GB,21
1045,279b3cf3c92b,acme-acme-1,66.26%,129.7MiB / 15.32GiB,0.83%,443MB / 496MB,33.9MB / 121GB,22
1050,279b3cf3c92b,acme-acme-1,115.50%,130MiB / 15.32GiB,0.83%,443MB / 496MB,33.9MB / 121GB,29
1055,279b3cf3c92b,acme-acme-1,116.14%,130.1MiB / 15.32GiB,0.83%,443MB / 496MB,33.9MB / 121GB,35
1060,279b3cf3c92b,acme-acme-1,42.66%,130.2MiB / 15.32GiB,0.83%,443MB / 496MB,33.9MB / 121GB,22
1065,279b3cf3c92b,acme-acme-1,64.18%,129.5MiB / 15.32GiB,0.83%,443MB / 496MB,33.9MB / 121GB,22
1070,279b3cf3c92b,acme-acme-1,111.71%,129.9MiB / 15.32GiB,0.83%,444MB / 496MB,33.9MB / 121GB,33
1075,279b3cf3c92b,acme-acme-1,38.51%,129.5MiB / 15.32GiB,0.83%,444MB / 497MB,33.9MB / 121GB,18
1080,279b3cf3c92b,acme-acme-1,86.95%,129.8MiB / 15.32GiB,0.83%,444MB / 497MB,33.9MB / 121GB,29
1085,279b3cf3c92b,acme-acme-1,113.43%,129.7MiB / 15.32GiB,0.83%,444MB / 497MB,33.9MB / 121GB,24
1090,279b3cf3c92b,acme-acme-1,48.25%,129.4MiB / 15.32GiB,0.82%,444MB / 497MB,33.9MB / 121GB,20
1095,279b3cf3c92b,acme-acme-1,67.46%,129.8MiB / 15.32GiB,0.83%,444MB / 497MB,33.9MB / 121GB,23
1100,279b3cf3c92b,acme-acme-1,82.85%,129.8MiB / 15.32GiB,0.83%,444MB / 497MB,33.9MB / 121GB,29
1105,279b3cf3c92b,acme-acme-1,79.18%,129.7MiB / 15.32GiB,0.83%,444MB / 497MB,33.9MB / 121GB,22
1110,279b3cf3c92b,acme-acme-1,38.51%,129.7MiB / 15.32GiB,0.83%,444MB / 497MB,33.9MB / 121GB,23
1115,279b3cf3c92b,acme-acme-1,59.40%,130MiB / 15.32GiB,0.83%,444MB / 497MB,33.9MB / 121GB,32
1120,279b3cf3c92b,acme-acme-1,56.79%,129.8MiB / 15.32GiB,0.83%,444MB / 497MB,33.9MB / 121GB,25
1125,279b3cf3c92b,acme-acme-1,106.05%,129.6MiB / 15.32GiB,0.83%,444MB / 498MB,33.9MB / 121GB,23
1130,279b3cf3c92b,acme-acme-1,55.45%,129.6MiB / 15.32GiB,0.83%,445MB / 498MB,33.9MB / 121GB,23
1135,279b3cf3c92b,acme-acme-1,92.13%,129.7MiB / 15.32GiB,0.83%,445MB / 498MB,33.9MB / 122GB,23
1140,279b3cf3c92b,acme-acme-1,53.50%,129.4MiB / 15.32GiB,0.82%,445MB / 498MB,33.9MB / 122GB,23
1145,279b3cf3c92b,acme-acme-1,79.21%,129.7MiB / 15.32GiB,0.83%,445MB / 498MB,33.9MB / 122GB,23
1150,279b3cf3c92b,acme-acme-1,72.56%,129.5MiB / 15.32GiB,0.83%,445MB / 498MB,33.9MB / 122GB,22
1155,279b3cf3c92b,acme-acme-1,34.01%,129.8MiB / 15.32GiB,0.83%,445MB / 498MB,33.9MB / 122GB,23
1160,279b3cf3c92b,acme-acme-1,80.74%,129.6MiB / 15.32GiB,0.83%,445MB / 498MB,33.9MB / 122GB,22
1165,279b3cf3c92b,acme-acme-1,101.58%,129.5MiB / 15.32GiB,0.83%,445MB / 498MB,33.9MB / 122GB,22
1170,279b3cf3c92b,acme-acme-1,78.07%,129.7MiB / 15.32GiB,0.83%,445MB / 498MB,33.9MB / 122GB,22
1175,279b3cf3c92b,acme-acme-1,76.07%,129.7MiB / 15.32GiB,0.83%,445MB / 498MB,33.9MB / 122GB,24
1180,279b3cf3c92b,acme-acme-1,116.21%,129.9MiB / 15.32GiB,0.83%,446MB / 499MB,33.9MB / 122GB,30
1185,279b3cf3c92b,acme-acme-1,69.95%,131.4MiB / 15.32GiB,0.84%,446MB / 499MB,33.9MB / 122GB,32
1190,279b3cf3c92b,acme-acme-1,50.75%,129.6MiB / 15.32GiB,0.83%,446MB / 499MB,33.9MB / 122GB,23
1195,279b3cf3c92b,acme-acme-1,52.59%,129.3MiB / 15.32GiB,0.82%,446MB / 499MB,33.9MB / 122GB,20
1200,279b3cf3c92b,acme-acme-1,66.20%,129.8MiB / 15.32GiB,0.83%,446MB / 499MB,33.9MB / 122GB,21
1205,279b3cf3c92b,acme-acme-1,63.53%,129.6MiB / 15.32GiB,0.83%,446MB / 499MB,33.9MB / 122GB,24
1210,279b3cf3c92b,acme-acme-1,88.42%,129.3MiB / 15.32GiB,0.82%,446MB / 499MB,33.9MB / 122GB,21
1215,279b3cf3c92b,acme-acme-1,116.92%,130.5MiB / 15.32GiB,0.83%,446MB / 499MB,33.9MB / 122GB,43
1220,279b3cf3c92b,acme-acme-1,55.11%,129.8MiB / 15.32GiB,0.83%,446MB / 499MB,33.9MB / 122GB,25
1225,279b3cf3c92b,acme-acme-1,49.53%,129.8MiB / 15.32GiB,0.83%,446MB / 500MB,33.9MB / 122GB,25
1230,279b3cf3c92b,acme-acme-1,115.52%,129.6MiB / 15.32GiB,0.83%,446MB / 500MB,33.9MB / 122GB,29
1235,279b3cf3c92b,acme-acme-1,75.45%,131.5MiB / 15.32GiB,0.84%,447MB / 500MB,33.9MB / 122GB,29
1240,279b3cf3c92b,acme-acme-1,117.58%,131.3MiB / 15.32GiB,0.84%,447MB / 500MB,33.9MB / 122GB,57
1245,279b3cf3c92b,acme-acme-1,114.94%,130.7MiB / 15.32GiB,0.83%,447MB / 500MB,33.9MB / 122GB,45
1250,279b3cf3c92b,acme-acme-1,63.02%,129.8MiB / 15.32GiB,0.83%,447MB / 500MB,33.9MB / 122GB,27
1255,279b3cf3c92b,acme-acme-1,104.81%,130.1MiB / 15.32GiB,0.83%,447MB / 500MB,33.9MB / 122GB,31
1260,279b3cf3c92b,acme-acme-1,116.04%,130.8MiB / 15.32GiB,0.83%,447MB / 500MB,33.9MB / 122GB,52
1265,279b3cf3c92b,acme-acme-1,115.91%,130.3MiB / 15.32GiB,0.83%,447MB / 500MB,33.9MB / 123GB,39
1270,279b3cf3c92b,acme-acme-1,69.79%,129.3MiB / 15.32GiB,0.82%,447MB / 500MB,33.9MB / 123GB,21
1275,279b3cf3c92b,acme-acme-1,114.89%,130.2MiB / 15.32GiB,0.83%,447MB / 501MB,33.9MB / 123GB,34
1280,279b3cf3c92b,acme-acme-1,115.77%,130.9MiB / 15.32GiB,0.83%,447MB / 501MB,33.9MB / 123GB,45
1285,279b3cf3c92b,acme-acme-1,57.22%,129.4MiB / 15.32GiB,0.82%,448MB / 501MB,33.9MB / 123GB,20
1290,279b3cf3c92b,acme-acme-1,103.92%,129.5MiB / 15.32GiB,0.83%,448MB / 501MB,33.9MB / 123GB,23
1295,279b3cf3c92b,acme-acme-1,114.85%,130MiB / 15.32GiB,0.83%,448MB / 501MB,33.9MB / 123GB,31
1300,279b3cf3c92b,acme-acme-1,102.92%,130MiB / 15.32GiB,0.83%,448MB / 501MB,33.9MB / 123GB,35
1305,279b3cf3c92b,acme-acme-1,72.39%,129.3MiB / 15.32GiB,0.82%,448MB / 501MB,33.9MB / 123GB,22
1310,279b3cf3c92b,acme-acme-1,98.05%,130MiB / 15.32GiB,0.83%,448MB / 501MB,33.9MB / 123GB,35
1315,279b3cf3c92b,acme-acme-1,93.09%,129.7MiB / 15.32GiB,0.83%,448MB / 501MB,33.9MB / 123GB,29
1320,279b3cf3c92b,acme-acme-1,91.21%,129.6MiB / 15.32GiB,0.83%,448MB / 502MB,33.9MB / 123GB,25
1325,279b3cf3c92b,acme-acme-1,117.38%,131.3MiB / 15.32GiB,0.84%,448MB / 502MB,33.9MB / 123GB,58
1330,279b3cf3c92b,acme-acme-1,117.11%,133.7MiB / 15.32GiB,0.85%,449MB / 502MB,33.9MB / 123GB,45
1335,279b3cf3c92b,acme-acme-1,47.24%,129.8MiB / 15.32GiB,0.83%,449MB / 502MB,33.9MB / 123GB,30
1340,279b3cf3c92b,acme-acme-1,111.80%,131.1MiB / 15.32GiB,0.84%,449MB / 502MB,33.9MB / 123GB,50
1345,279b3cf3c92b,acme-acme-1,115.65%,130.4MiB / 15.32GiB,0.83%,449MB / 502MB,33.9MB / 123GB,37
1350,279b3cf3c92b,acme-acme-1,76.10%,130MiB / 15.32GiB,0.83%,449MB / 502MB,33.9MB / 123GB,25
1355,279b3cf3c92b,acme-acme-1,77.49%,129.9MiB / 15.32GiB,0.83%,449MB / 502MB,33.9MB / 123GB,30
1360,279b3cf3c92b,acme-acme-1,117.69%,130.6MiB / 15.32GiB,0.83%,449MB / 502MB,33.9MB / 123GB,41
1365,279b3cf3c92b,acme-acme-1,115.67%,131.7MiB / 15.32GiB,0.84%,449MB / 503MB,33.9MB / 123GB,56
1370,279b3cf3c92b,acme-acme-1,116.21%,131.4MiB / 15.32GiB,0.84%,449MB / 503MB,33.9MB / 123GB,56
1375,279b3cf3c92b,acme-acme-1,114.45%,130.9MiB / 15.32GiB,0.83%,449MB / 503MB,33.9MB / 123GB,45
1380,279b3cf3c92b,acme-acme-1,71.22%,129.7MiB / 15.32GiB,0.83%,450MB / 503MB,33.9MB / 123GB,25
1385,279b3cf3c92b,acme-acme-1,116.48%,131.2MiB / 15.32GiB,0.84%,450MB / 503MB,33.9MB / 123GB,52
1390,279b3cf3c92b,acme-acme-1,116.46%,137.1MiB / 15.32GiB,0.87%,450MB / 503MB,33.9MB / 123GB,48
1395,279b3cf3c92b,acme-acme-1,116.97%,130.6MiB / 15.32GiB,0.83%,450MB / 503MB,33.9MB / 124GB,43
1400,279b3cf3c92b,acme-acme-1,114.47%,131.3MiB / 15.32GiB,0.84%,450MB / 503MB,33.9MB / 124GB,56
1405,279b3cf3c92b,acme-acme-1,116.15%,130.4MiB / 15.32GiB,0.83%,450MB / 503MB,33.9MB / 124GB,39
1410,279b3cf3c92b,acme-acme-1,113.98%,131.3MiB / 15.32GiB,0.84%,450MB / 504MB,33.9MB / 124GB,54
1415,279b3cf3c92b,acme-acme-1,118.00%,131.8MiB / 15.32GiB,0.84%,450MB / 504MB,33.9MB / 124GB,59
1420,279b3cf3c92b,acme-acme-1,115.83%,131MiB / 15.32GiB,0.83%,450MB / 504MB,33.9MB / 124GB,46
1425,279b3cf3c92b,acme-acme-1,115.51%,132.2MiB / 15.32GiB,0.84%,450MB / 504MB,33.9MB / 124GB,72
1430,279b3cf3c92b,acme-acme-1,114.54%,131.5MiB / 15.32GiB,0.84%,450MB / 504MB,33.9MB / 124GB,54
1435,279b3cf3c92b,acme-acme-1,115.06%,131.9MiB / 15.32GiB,0.84%,451MB / 504MB,33.9MB / 124GB,67
1440,279b3cf3c92b,acme-acme-1,116.72%,131.5MiB / 15.32GiB,0.84%,451MB / 504MB,33.9MB / 124GB,59
1445,279b3cf3c92b,acme-acme-1,115.70%,130.6MiB / 15.32GiB,0.83%,451MB / 504MB,33.9MB / 124GB,43
1450,279b3cf3c92b,acme-acme-1,94.88%,129.6MiB / 15.32GiB,0.83%,451MB / 504MB,33.9MB / 124GB,20
1455,279b3cf3c92b,acme-acme-1,115.64%,130.1MiB / 15.32GiB,0.83%,451MB / 504MB,33.9MB / 124GB,37
1460,279b3cf3c92b,acme-acme-1,116.18%,131.2MiB / 15.32GiB,0.84%,451MB / 505MB,33.9MB / 124GB,54
1465,279b3cf3c92b,acme-acme-1,116.22%,135MiB / 15.32GiB,0.86%,451MB / 505MB,33.9MB / 124GB,55
1470,279b3cf3c92b,acme-acme-1,114.79%,131.6MiB / 15.32GiB,0.84%,451MB / 505MB,33.9MB / 124GB,57
1475,279b3cf3c92b,acme-acme-1,115.52%,131.6MiB / 15.32GiB,0.84%,451MB / 505MB,33.9MB / 124GB,58
1480,279b3cf3c92b,acme-acme-1,114.91%,131MiB / 15.32GiB,0.84%,452MB / 505MB,33.9MB / 124GB,49
1485,279b3cf3c92b,acme-acme-1,114.17%,130.5MiB / 15.32GiB,0.83%,452MB / 505MB,33.9MB / 124GB,43
1490,279b3cf3c92b,acme-acme-1,117.11%,131.9MiB / 15.32GiB,0.84%,452MB / 505MB,33.9MB / 124GB,74
1495,279b3cf3c92b,acme-acme-1,117.16%,131.7MiB / 15.32GiB,0.84%,452MB / 505MB,33.9MB / 124GB,73
1500,279b3cf3c92b,acme-acme-1,115.21%,130.2MiB / 15.32GiB,0.83%,452MB / 505MB,33.9MB / 124GB,38
1505,279b3cf3c92b,acme-acme-1,115.38%,130.6MiB / 15.32GiB,0.83%,452MB / 506MB,33.9MB / 124GB,41
1510,279b3cf3c92b,acme-acme-1,114.30%,130.4MiB / 15.32GiB,0.83%,452MB / 506MB,33.9MB / 124GB,37
1515,279b3cf3c92b,acme-acme-1,115.55%,133.3MiB / 15.32GiB,0.85%,452MB / 506MB,33.9MB / 124GB,93
1520,279b3cf3c92b,acme-acme-1,116.04%,133.3MiB / 15.32GiB,0.85%,452MB / 506MB,33.9MB / 124GB,96
1525,279b3cf3c92b,acme-acme-1,113.35%,132.6MiB / 15.32GiB,0.85%,452MB / 506MB,33.9MB / 125GB,80
1530,279b3cf3c92b,acme-acme-1,116.70%,131.2MiB / 15.32GiB,0.84%,453MB / 506MB,33.9MB / 125GB,49
1535,279b3cf3c92b,acme-acme-1,116.03%,132.7MiB / 15.32GiB,0.85%,453MB / 506MB,33.9MB / 125GB,78
1540,279b3cf3c92b,acme-acme-1,114.59%,131.2MiB / 15.32GiB,0.84%,453MB / 506MB,33.9MB / 125GB,54
1545,279b3cf3c92b,acme-acme-1,114.60%,132.8MiB / 15.32GiB,0.85%,453MB / 506MB,33.9MB / 125GB,78
1550,279b3cf3c92b,acme-acme-1,72.86%,129.7MiB / 15.32GiB,0.83%,453MB / 507MB,33.9MB / 125GB,24
1555,279b3cf3c92b,acme-acme-1,115.85%,130.5MiB / 15.32GiB,0.83%,453MB / 507MB,33.9MB / 125GB,44
1560,279b3cf3c92b,acme-acme-1,117.63%,133MiB / 15.32GiB,0.85%,453MB / 507MB,33.9MB / 125GB,91
1565,279b3cf3c92b,acme-acme-1,115.80%,133.2MiB / 15.32GiB,0.85%,453MB / 507MB,33.9MB / 125GB,89
1570,279b3cf3c92b,acme-acme-1,113.91%,131.7MiB / 15.32GiB,0.84%,453MB / 507MB,33.9MB / 125GB,52
1575,279b3cf3c92b,acme-acme-1,116.14%,130.6MiB / 15.32GiB,0.83%,453MB / 507MB,33.9MB / 125GB,42
1580,279b3cf3c92b,acme-acme-1,115.59%,132.4MiB / 15.32GiB,0.84%,454MB / 507MB,33.9MB / 125GB,74
1585,279b3cf3c92b,acme-acme-1,113.31%,131.2MiB / 15.32GiB,0.84%,454MB / 507MB,33.9MB / 125GB,49
1590,279b3cf3c92b,acme-acme-1,115.70%,132MiB / 15.32GiB,0.84%,454MB / 507MB,33.9MB / 125GB,65
1595,279b3cf3c92b,acme-acme-1,113.71%,131.1MiB / 15.32GiB,0.84%,454MB / 508MB,33.9MB / 125GB,49
1600,279b3cf3c92b,acme-acme-1,117.92%,132.2MiB / 15.32GiB,0.84%,454MB / 508MB,33.9MB / 125GB,71
1605,279b3cf3c92b,acme-acme-1,114.39%,131.8MiB / 15.32GiB,0.84%,454MB / 508MB,33.9MB / 125GB,67
1610,279b3cf3c92b,acme-acme-1,115.07%,133.3MiB / 15.32GiB,0.85%,454MB / 508MB,33.9MB / 125GB,89
1615,279b3cf3c92b,acme-acme-1,114.42%,132.9MiB / 15.32GiB,0.85%,454MB / 508MB,33.9MB / 125GB,83
1620,279b3cf3c92b,acme-acme-1,112.83%,137.2MiB / 15.32GiB,0.87%,454MB / 508MB,33.9MB / 125GB,36
1625,279b3cf3c92b,acme-acme-1,116.89%,131.7MiB / 15.32GiB,0.84%,454MB / 508MB,33.9MB / 125GB,62
1630,279b3cf3c92b,acme-acme-1,113.68%,133.3MiB / 15.32GiB,0.85%,455MB / 508MB,33.9MB / 125GB,87
1635,279b3cf3c92b,acme-acme-1,115.99%,133.1MiB / 15.32GiB,0.85%,455MB / 508MB,33.9MB / 125GB,83
1640,279b3cf3c92b,acme-acme-1,116.21%,133.2MiB / 15.32GiB,0.85%,455MB / 509MB,33.9MB / 125GB,85
1645,279b3cf3c92b,acme-acme-1,115.89%,132.6MiB / 15.32GiB,0.85%,455MB / 509MB,33.9MB / 125GB,75
1650,279b3cf3c92b,acme-acme-1,115.52%,132.3MiB / 15.32GiB,0.84%,455MB / 509MB,33.9MB / 126GB,69
1655,279b3cf3c92b,acme-acme-1,115.75%,132.4MiB / 15.32GiB,0.84%,455MB / 509MB,33.9MB / 126GB,68
1660,279b3cf3c92b,acme-acme-1,117.55%,133.4MiB / 15.32GiB,0.85%,455MB / 509MB,33.9MB / 126GB,93
1665,279b3cf3c92b,acme-acme-1,116.11%,136.2MiB / 15.32GiB,0.87%,455MB / 509MB,33.9MB / 126GB,92
1670,279b3cf3c92b,acme-acme-1,114.45%,132.4MiB / 15.32GiB,0.84%,455MB / 509MB,33.9MB / 126GB,70
1675,279b3cf3c92b,acme-acme-1,114.93%,132.2MiB / 15.32GiB,0.84%,455MB / 509MB,33.9MB / 126GB,70
1680,279b3cf3c92b,acme-acme-1,113.92%,135.9MiB / 15.32GiB,0.87%,456MB / 509MB,33.9MB / 126GB,79
1685,279b3cf3c92b,acme-acme-1,116.24%,132.6MiB / 15.32GiB,0.85%,456MB / 509MB,33.9MB / 126GB,74
1690,279b3cf3c92b,acme-acme-1,115.31%,133.3MiB / 15.32GiB,0.85%,456MB / 510MB,33.9MB / 126GB,89
1695,279b3cf3c92b,acme-acme-1,116.16%,138.2MiB / 15.32GiB,0.88%,456MB / 510MB,33.9MB / 126GB,88
1700,279b3cf3c92b,acme-acme-1,116.35%,130.5MiB / 15.32GiB,0.83%,456MB / 510MB,33.9MB / 126GB,44
1705,279b3cf3c92b,acme-acme-1,117.38%,132.8MiB / 15.32GiB,0.85%,456MB / 510MB,33.9MB / 126GB,89
1710,279b3cf3c92b,acme-acme-1,112.27%,133MiB / 15.32GiB,0.85%,456MB / 510MB,33.9MB / 126GB,89
1715,279b3cf3c92b,acme-acme-1,115.64%,132.3MiB / 15.32GiB,0.84%,456MB / 510MB,33.9MB / 126GB,70
1720,279b3cf3c92b,acme-acme-1,118.13%,134.8MiB / 15.32GiB,0.86%,456MB / 510MB,33.9MB / 126GB,118
1725,279b3cf3c92b,acme-acme-1,111.00%,134.3MiB / 15.32GiB,0.86%,456MB / 510MB,33.9MB / 126GB,109
1730,279b3cf3c92b,acme-acme-1,115.07%,132.4MiB / 15.32GiB,0.84%,456MB / 510MB,33.9MB / 126GB,67
1735,279b3cf3c92b,acme-acme-1,117.10%,134MiB / 15.32GiB,0.85%,457MB / 511MB,33.9MB / 126GB,97
1740,279b3cf3c92b,acme-acme-1,113.92%,136MiB / 15.32GiB,0.87%,457MB / 511MB,33.9MB / 126GB,89
1745,279b3cf3c92b,acme-acme-1,113.09%,132.6MiB / 15.32GiB,0.85%,457MB / 511MB,33.9MB / 126GB,72
1750,279b3cf3c92b,acme-acme-1,113.59%,130.7MiB / 15.32GiB,0.83%,457MB / 511MB,33.9MB / 126GB,39
1755,279b3cf3c92b,acme-acme-1,114.32%,132.9MiB / 15.32GiB,0.85%,457MB / 511MB,33.9MB / 126GB,82
1760,279b3cf3c92b,acme-acme-1,114.82%,133.2MiB / 15.32GiB,0.85%,457MB / 511MB,33.9MB / 126GB,91
1765,279b3cf3c92b,acme-acme-1,115.85%,134.3MiB / 15.32GiB,0.86%,457MB / 511MB,33.9MB / 126GB,107
1770,279b3cf3c92b,acme-acme-1,114.79%,132.7MiB / 15.32GiB,0.85%,457MB / 511MB,33.9MB / 126GB,73
1775,279b3cf3c92b,acme-acme-1,116.19%,133.4MiB / 15.32GiB,0.85%,457MB / 511MB,33.9MB / 126GB,88
1780,279b3cf3c92b,acme-acme-1,117.25%,134MiB / 15.32GiB,0.85%,458MB / 512MB,33.9MB / 127GB,107
1785,279b3cf3c92b,acme-acme-1,117.01%,134MiB / 15.32GiB,0.85%,458MB / 512MB,33.9MB / 127GB,98
1790,279b3cf3c92b,acme-acme-1,117.52%,134.2MiB / 15.32GiB,0.86%,458MB / 512MB,33.9MB / 127GB,109
1795,279b3cf3c92b,acme-acme-1,114.40%,132.6MiB / 15.32GiB,0.85%,458MB / 512MB,33.9MB / 127GB,71
1800,279b3cf3c92b,acme-acme-1,113.36%,132.5MiB / 15.32GiB,0.84%,458MB / 512MB,33.9MB / 127GB,71
1805,279b3cf3c92b,acme-acme-1,116.07%,132.7MiB / 15.32GiB,0.85%,458MB / 512MB,33.9MB / 127GB,70
1810,279b3cf3c92b,acme-acme-1,116.50%,136.7MiB / 15.32GiB,0.87%,458MB / 512MB,33.9MB / 127GB,111
1815,279b3cf3c92b,acme-acme-1,115.02%,134.4MiB / 15.32GiB,0.86%,458MB / 512MB,33.9MB / 127GB,108
1820,279b3cf3c92b,acme-acme-1,113.19%,133.4MiB / 15.32GiB,0.85%,458MB / 512MB,33.9MB / 127GB,85
1825,279b3cf3c92b,acme-acme-1,114.57%,133.4MiB / 15.32GiB,0.85%,458MB / 513MB,33.9MB / 127GB,84
1830,279b3cf3c92b,acme-acme-1,112.26%,132.7MiB / 15.32GiB,0.85%,459MB / 513MB,33.9MB / 127GB,74
1835,279b3cf3c92b,acme-acme-1,116.04%,133.1MiB / 15.32GiB,0.85%,459MB / 513MB,33.9MB / 127GB,79
1840,279b3cf3c92b,acme-acme-1,116.44%,134.1MiB / 15.32GiB,0.86%,459MB / 513MB,33.9MB / 127GB,106
1845,279b3cf3c92b,acme-acme-1,116.31%,134.6MiB / 15.32GiB,0.86%,459MB / 513MB,33.9MB / 127GB,111
1850,279b3cf3c92b,acme-acme-1,114.33%,134.1MiB / 15.32GiB,0.85%,459MB / 513MB,33.9MB / 127GB,95
1855,279b3cf3c92b,acme-acme-1,115.68%,134.3MiB / 15.32GiB,0.86%,459MB / 513MB,33.9MB / 127GB,104
1860,279b3cf3c92b,acme-acme-1,115.94%,135.1MiB / 15.32GiB,0.86%,459MB / 513MB,33.9MB / 127GB,117
1865,279b3cf3c92b,acme-acme-1,115.35%,133.4MiB / 15.32GiB,0.85%,459MB / 513MB,33.9MB / 127GB,82
1870,279b3cf3c92b,acme-acme-1,116.51%,134.4MiB / 15.32GiB,0.86%,459MB / 513MB,33.9MB / 127GB,104
1875,279b3cf3c92b,acme-acme-1,117.90%,135.1MiB / 15.32GiB,0.86%,459MB / 514MB,33.9MB / 127GB,122
1880,279b3cf3c92b,acme-acme-1,116.85%,134.8MiB / 15.32GiB,0.86%,459MB / 514MB,33.9MB / 127GB,110
1885,279b3cf3c92b,acme-acme-1,114.76%,134.9MiB / 15.32GiB,0.86%,460MB / 514MB,33.9MB / 127GB,114
1890,279b3cf3c92b,acme-acme-1,116.04%,135.3MiB / 15.32GiB,0.86%,460MB / 514MB,33.9MB / 127GB,129
1895,279b3cf3c92b,acme-acme-1,115.48%,134.2MiB / 15.32GiB,0.86%,460MB / 514MB,33.9MB / 127GB,98
1900,279b3cf3c92b,acme-acme-1,114.54%,133.5MiB / 15.32GiB,0.85%,460MB / 514MB,33.9MB / 127GB,79
1905,279b3cf3c92b,acme-acme-1,114.57%,133MiB / 15.32GiB,0.85%,460MB / 514MB,33.9MB / 127GB,81
1910,279b3cf3c92b,acme-acme-1,116.86%,134.3MiB / 15.32GiB,0.86%,460MB / 514MB,33.9MB / 128GB,99
1915,279b3cf3c92b,acme-acme-1,115.46%,135.1MiB / 15.32GiB,0.86%,460MB / 514MB,33.9MB / 128GB,122
1920,279b3cf3c92b,acme-acme-1,114.99%,135.2MiB / 15.32GiB,0.86%,460MB / 515MB,33.9MB / 128GB,116
1925,279b3cf3c92b,acme-acme-1,115.87%,134.1MiB / 15.32GiB,0.85%,460MB / 515MB,33.9MB / 128GB,96
1930,279b3cf3c92b,acme-acme-1,114.62%,134MiB / 15.32GiB,0.85%,460MB / 515MB,33.9MB / 128GB,97
1935,279b3cf3c92b,acme-acme-1,116.07%,135.9MiB / 15.32GiB,0.87%,461MB / 515MB,33.9MB / 128GB,142
1940,279b3cf3c92b,acme-acme-1,114.61%,135.4MiB / 15.32GiB,0.86%,461MB / 515MB,33.9MB / 128GB,127
1945,279b3cf3c92b,acme-acme-1,113.28%,135.3MiB / 15.32GiB,0.86%,461MB / 515MB,33.9MB / 128GB,120
1950,279b3cf3c92b,acme-acme-1,114.22%,133.8MiB / 15.32GiB,0.85%,461MB / 515MB,33.9MB / 128GB,94
1955,279b3cf3c92b,acme-acme-1,115.43%,134.9MiB / 15.32GiB,0.86%,461MB / 515MB,33.9MB / 128GB,110
1960,279b3cf3c92b,acme-acme-1,114.69%,137.2MiB / 15.32GiB,0.87%,461MB / 515MB,33.9MB / 128GB,155
1965,279b3cf3c92b,acme-acme-1,117.16%,135MiB / 15.32GiB,0.86%,461MB / 516MB,33.9MB / 128GB,107
1970,279b3cf3c92b,acme-acme-1,115.00%,133.4MiB / 15.32GiB,0.85%,461MB / 516MB,33.9MB / 128GB,75
1975,279b3cf3c92b,acme-acme-1,115.76%,135.3MiB / 15.32GiB,0.86%,461MB / 516MB,33.9MB / 128GB,113
1980,279b3cf3c92b,acme-acme-1,114.82%,136.4MiB / 15.32GiB,0.87%,461MB / 516MB,33.9MB / 128GB,133
1985,279b3cf3c92b,acme-acme-1,115.52%,135.8MiB / 15.32GiB,0.87%,462MB / 516MB,33.9MB / 128GB,126
1990,279b3cf3c92b,acme-acme-1,115.45%,135.3MiB / 15.32GiB,0.86%,462MB / 516MB,33.9MB / 128GB,115
1995,279b3cf3c92b,acme-acme-1,116.29%,134.9MiB / 15.32GiB,0.86%,462MB / 516MB,33.9MB / 128GB,107
2000,279b3cf3c92b,acme-acme-1,117.72%,134.3MiB / 15.32GiB,0.86%,462MB / 516MB,33.9MB / 128GB,101
2005,279b3cf3c92b,acme-acme-1,115.80%,136.5MiB / 15.32GiB,0.87%,462MB / 516MB,33.9MB / 128GB,145
2010,279b3cf3c92b,acme-acme-1,115.05%,136.2MiB / 15.32GiB,0.87%,462MB / 516MB,33.9MB / 128GB,143
2015,279b3cf3c92b,acme-acme-1,115.23%,135.5MiB / 15.32GiB,0.86%,462MB / 517MB,33.9MB / 128GB,117
2020,279b3cf3c92b,acme-acme-1,115.45%,136.3MiB / 15.32GiB,0.87%,462MB / 517MB,33.9MB / 128GB,140
2025,279b3cf3c92b,acme-acme-1,115.33%,136.1MiB / 15.32GiB,0.87%,462MB / 517MB,33.9MB / 128GB,136
2030,279b3cf3c92b,acme-acme-1,114.86%,135.9MiB / 15.32GiB,0.87%,462MB / 517MB,33.9MB / 128GB,130
2035,279b3cf3c92b,acme-acme-1,118.04%,135.5MiB / 15.32GiB,0.86%,463MB / 517MB,33.9MB / 128GB,123
2040,279b3cf3c92b,acme-acme-1,117.18%,138.2MiB / 15.32GiB,0.88%,463MB / 517MB,33.9MB / 129GB,135
2045,279b3cf3c92b,acme-acme-1,114.62%,134.1MiB / 15.32GiB,0.85%,463MB / 517MB,33.9MB / 129GB,92
2050,279b3cf3c92b,acme-acme-1,117.12%,134.6MiB / 15.32GiB,0.86%,463MB / 517MB,33.9MB / 129GB,103
2055,279b3cf3c92b,acme-acme-1,115.00%,135.7MiB / 15.32GiB,0.86%,463MB / 517MB,33.9MB / 129GB,126
