time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
1900,784d7e76854f,multi-om2m-mongo-db-1,1192.27%,454.7MiB / 15.32GiB,2.90%,755MB / 3.54GB,100MB / 505MB,134
1905,784d7e76854f,multi-om2m-mongo-db-1,1196.91%,454.9MiB / 15.32GiB,2.90%,755MB / 3.54GB,100MB / 506MB,134
1910,784d7e76854f,multi-om2m-mongo-db-1,1187.83%,454.9MiB / 15.32GiB,2.90%,755MB / 3.54GB,100MB / 506MB,134
1915,784d7e76854f,multi-om2m-mongo-db-1,1192.86%,454.9MiB / 15.32GiB,2.90%,755MB / 3.54GB,100MB / 506MB,134
1920,784d7e76854f,multi-om2m-mongo-db-1,1165.39%,455.1MiB / 15.32GiB,2.90%,755MB / 3.55GB,100MB / 507MB,134
1925,784d7e76854f,multi-om2m-mongo-db-1,1183.11%,455.1MiB / 15.32GiB,2.90%,756MB / 3.55GB,100MB / 507MB,134
1930,784d7e76854f,multi-om2m-mongo-db-1,1188.95%,455MiB / 15.32GiB,2.90%,756MB / 3.55GB,100MB / 507MB,134
1935,784d7e76854f,multi-om2m-mongo-db-1,1187.98%,455.2MiB / 15.32GiB,2.90%,756MB / 3.55GB,100MB / 507MB,134
1940,784d7e76854f,multi-om2m-mongo-db-1,1191.87%,455.2MiB / 15.32GiB,2.90%,756MB / 3.55GB,100MB / 507MB,134
1945,784d7e76854f,multi-om2m-mongo-db-1,1188.90%,455.2MiB / 15.32GiB,2.90%,756MB / 3.55GB,100MB / 507MB,134
1950,784d7e76854f,multi-om2m-mongo-db-1,1188.62%,455.3MiB / 15.32GiB,2.90%,757MB / 3.55GB,100MB / 509MB,134
1955,784d7e76854f,multi-om2m-mongo-db-1,1191.40%,455.6MiB / 15.32GiB,2.90%,757MB / 3.55GB,100MB / 509MB,134
1960,784d7e76854f,multi-om2m-mongo-db-1,1192.93%,455.5MiB / 15.32GiB,2.90%,757MB / 3.55GB,100MB / 509MB,134
1965,784d7e76854f,multi-om2m-mongo-db-1,1185.45%,455.4MiB / 15.32GiB,2.90%,757MB / 3.55GB,100MB / 509MB,134
1970,784d7e76854f,multi-om2m-mongo-db-1,1187.98%,455.6MiB / 15.32GiB,2.90%,757MB / 3.55GB,100MB / 509MB,134
1975,784d7e76854f,multi-om2m-mongo-db-1,1189.76%,455.6MiB / 15.32GiB,2.90%,758MB / 3.55GB,100MB / 509MB,134
1980,784d7e76854f,multi-om2m-mongo-db-1,1193.24%,455.6MiB / 15.32GiB,2.90%,758MB / 3.55GB,100MB / 509MB,134
1985,784d7e76854f,multi-om2m-mongo-db-1,1187.01%,455.6MiB / 15.32GiB,2.90%,758MB / 3.55GB,100MB / 509MB,134
1990,784d7e76854f,multi-om2m-mongo-db-1,1186.73%,455.9MiB / 15.32GiB,2.91%,758MB / 3.56GB,100MB / 510MB,134
1995,784d7e76854f,multi-om2m-mongo-db-1,1179.70%,456MiB / 15.32GiB,2.91%,758MB / 3.56GB,100MB / 511MB,134
2000,784d7e76854f,multi-om2m-mongo-db-1,1186.17%,455.8MiB / 15.32GiB,2.91%,759MB / 3.56GB,100MB / 511MB,134
2005,784d7e76854f,multi-om2m-mongo-db-1,1193.33%,455.8MiB / 15.32GiB,2.91%,759MB / 3.56GB,100MB / 511MB,134
2010,784d7e76854f,multi-om2m-mongo-db-1,1189.31%,455.9MiB / 15.32GiB,2.91%,759MB / 3.56GB,100MB / 512MB,134
2015,784d7e76854f,multi-om2m-mongo-db-1,1190.99%,456.2MiB / 15.32GiB,2.91%,759MB / 3.56GB,100MB / 512MB,134
2020,784d7e76854f,multi-om2m-mongo-db-1,1189.73%,456.6MiB / 15.32GiB,2.91%,760MB / 3.56GB,100MB / 512MB,134
2025,784d7e76854f,multi-om2m-mongo-db-1,1184.67%,456.6MiB / 15.32GiB,2.91%,760MB / 3.56GB,100MB / 512MB,134
2030,784d7e76854f,multi-om2m-mongo-db-1,1192.80%,456.6MiB / 15.32GiB,2.91%,760MB / 3.56GB,100MB / 512MB,134
2035,784d7e76854f,multi-om2m-mongo-db-1,1186.69%,456.8MiB / 15.32GiB,2.91%,760MB / 3.56GB,100MB / 512MB,134
2040,784d7e76854f,multi-om2m-mongo-db-1,1192.56%,457.2MiB / 15.32GiB,2.91%,760MB / 3.56GB,100MB / 514MB,134
2045,784d7e76854f,multi-om2m-mongo-db-1,1190.02%,457.2MiB / 15.32GiB,2.91%,761MB / 3.56GB,100MB / 514MB,134
2050,784d7e76854f,multi-om2m-mongo-db-1,1189.28%,457.1MiB / 15.32GiB,2.91%,761MB / 3.56GB,100MB / 514MB,134
2055,784d7e76854f,multi-om2m-mongo-db-1,1192.30%,457.1MiB / 15.32GiB,2.91%,761MB / 3.57GB,100MB / 514MB,134
2060,784d7e76854f,multi-om2m-mongo-db-1,1187.83%,457.1MiB / 15.32GiB,2.91%,761MB / 3.57GB,100MB / 514MB,134
2065,784d7e76854f,multi-om2m-mongo-db-1,1146.93%,457.1MiB / 15.32GiB,2.91%,761MB / 3.57GB,100MB / 514MB,134
2070,784d7e76854f,multi-om2m-mongo-db-1,1189.99%,457.1MiB / 15.32GiB,2.91%,762MB / 3.57GB,100MB / 514MB,134
2075,784d7e76854f,multi-om2m-mongo-db-1,1191.93%,457.2MiB / 15.32GiB,2.91%,762MB / 3.57GB,100MB / 515MB,134
2080,784d7e76854f,multi-om2m-mongo-db-1,1189.16%,457.4MiB / 15.32GiB,2.92%,762MB / 3.57GB,100MB / 515MB,134
2085,784d7e76854f,multi-om2m-mongo-db-1,1191.27%,457.5MiB / 15.32GiB,2.92%,762MB / 3.57GB,100MB / 516MB,134
2090,784d7e76854f,multi-om2m-mongo-db-1,1194.04%,457.6MiB / 15.32GiB,2.92%,762MB / 3.57GB,100MB / 516MB,134
2095,784d7e76854f,multi-om2m-mongo-db-1,1192.10%,457.4MiB / 15.32GiB,2.92%,763MB / 3.57GB,100MB / 517MB,134
2100,784d7e76854f,multi-om2m-mongo-db-1,1190.34%,457.4MiB / 15.32GiB,2.92%,763MB / 3.57GB,100MB / 517MB,134
2105,784d7e76854f,multi-om2m-mongo-db-1,1191.60%,457.5MiB / 15.32GiB,2.92%,763MB / 3.57GB,100MB / 517MB,134
2110,784d7e76854f,multi-om2m-mongo-db-1,1184.72%,457.9MiB / 15.32GiB,2.92%,763MB / 3.57GB,100MB / 517MB,134
2115,784d7e76854f,multi-om2m-mongo-db-1,1191.20%,457.7MiB / 15.32GiB,2.92%,763MB / 3.57GB,100MB / 517MB,134
2120,784d7e76854f,multi-om2m-mongo-db-1,1184.11%,457.7MiB / 15.32GiB,2.92%,764MB / 3.57GB,100MB / 517MB,134
2125,784d7e76854f,multi-om2m-mongo-db-1,1183.18%,457.9MiB / 15.32GiB,2.92%,764MB / 3.58GB,100MB / 517MB,134
2130,784d7e76854f,multi-om2m-mongo-db-1,1187.18%,457.9MiB / 15.32GiB,2.92%,764MB / 3.58GB,100MB / 519MB,134
2135,784d7e76854f,multi-om2m-mongo-db-1,1183.79%,458.2MiB / 15.32GiB,2.92%,764MB / 3.58GB,100MB / 519MB,134
2140,784d7e76854f,multi-om2m-mongo-db-1,1195.94%,457.9MiB / 15.32GiB,2.92%,764MB / 3.58GB,100MB / 519MB,134
2145,784d7e76854f,multi-om2m-mongo-db-1,1195.21%,458MiB / 15.32GiB,2.92%,765MB / 3.58GB,100MB / 519MB,134
2150,784d7e76854f,multi-om2m-mongo-db-1,1181.59%,458MiB / 15.32GiB,2.92%,765MB / 3.58GB,100MB / 519MB,134
2155,784d7e76854f,multi-om2m-mongo-db-1,1188.00%,458MiB / 15.32GiB,2.92%,765MB / 3.58GB,100MB / 520MB,134
2160,784d7e76854f,multi-om2m-mongo-db-1,1196.15%,458.1MiB / 15.32GiB,2.92%,765MB / 3.58GB,100MB / 520MB,134
2165,784d7e76854f,multi-om2m-mongo-db-1,1185.63%,458MiB / 15.32GiB,2.92%,765MB / 3.58GB,100MB / 520MB,134
2170,784d7e76854f,multi-om2m-mongo-db-1,1193.83%,458MiB / 15.32GiB,2.92%,766MB / 3.58GB,100MB / 520MB,134
2175,784d7e76854f,multi-om2m-mongo-db-1,1193.16%,458.4MiB / 15.32GiB,2.92%,766MB / 3.58GB,100MB / 521MB,134
2180,784d7e76854f,multi-om2m-mongo-db-1,1189.96%,458.1MiB / 15.32GiB,2.92%,766MB / 3.58GB,100MB / 522MB,134
2185,784d7e76854f,multi-om2m-mongo-db-1,1182.07%,458MiB / 15.32GiB,2.92%,766MB / 3.58GB,100MB / 522MB,134
2190,784d7e76854f,multi-om2m-mongo-db-1,1191.97%,458MiB / 15.32GiB,2.92%,766MB / 3.58GB,100MB / 522MB,134
2195,784d7e76854f,multi-om2m-mongo-db-1,1188.29%,458.2MiB / 15.32GiB,2.92%,767MB / 3.59GB,100MB / 522MB,134
2200,784d7e76854f,multi-om2m-mongo-db-1,1190.91%,458.1MiB / 15.32GiB,2.92%,767MB / 3.59GB,100MB / 522MB,134
2205,784d7e76854f,multi-om2m-mongo-db-1,1193.92%,458.1MiB / 15.32GiB,2.92%,767MB / 3.59GB,100MB / 522MB,134
2210,784d7e76854f,multi-om2m-mongo-db-1,1195.41%,458.2MiB / 15.32GiB,2.92%,767MB / 3.59GB,100MB / 522MB,134
2215,784d7e76854f,multi-om2m-mongo-db-1,1196.88%,457.9MiB / 15.32GiB,2.92%,768MB / 3.59GB,100MB / 522MB,134
2220,784d7e76854f,multi-om2m-mongo-db-1,1192.06%,458.4MiB / 15.32GiB,2.92%,768MB / 3.59GB,100MB / 524MB,134
2225,784d7e76854f,multi-om2m-mongo-db-1,1185.55%,458.7MiB / 15.32GiB,2.92%,768MB / 3.59GB,100MB / 524MB,134
2230,784d7e76854f,multi-om2m-mongo-db-1,1190.69%,458.8MiB / 15.32GiB,2.92%,768MB / 3.59GB,100MB / 524MB,134
2235,784d7e76854f,multi-om2m-mongo-db-1,1181.97%,458.9MiB / 15.32GiB,2.93%,768MB / 3.59GB,100MB / 524MB,134
2240,784d7e76854f,multi-om2m-mongo-db-1,1191.36%,459MiB / 15.32GiB,2.93%,768MB / 3.59GB,100MB / 524MB,134
2245,784d7e76854f,multi-om2m-mongo-db-1,1189.76%,458.9MiB / 15.32GiB,2.93%,769MB / 3.59GB,100MB / 525MB,134
2250,784d7e76854f,multi-om2m-mongo-db-1,1187.95%,459.1MiB / 15.32GiB,2.93%,769MB / 3.59GB,100MB / 525MB,134
2255,784d7e76854f,multi-om2m-mongo-db-1,1183.83%,459.1MiB / 15.32GiB,2.93%,769MB / 3.59GB,100MB / 525MB,134
2260,784d7e76854f,multi-om2m-mongo-db-1,1195.66%,459.2MiB / 15.32GiB,2.93%,769MB / 3.6GB,100MB / 525MB,134
2265,784d7e76854f,multi-om2m-mongo-db-1,1187.33%,459.8MiB / 15.32GiB,2.93%,770MB / 3.6GB,100MB / 525MB,134
2270,784d7e76854f,multi-om2m-mongo-db-1,1188.58%,459.8MiB / 15.32GiB,2.93%,770MB / 3.6GB,100MB / 527MB,134
2275,784d7e76854f,multi-om2m-mongo-db-1,1191.20%,459.7MiB / 15.32GiB,2.93%,770MB / 3.6GB,100MB / 527MB,134
2280,784d7e76854f,multi-om2m-mongo-db-1,1191.42%,459.8MiB / 15.32GiB,2.93%,770MB / 3.6GB,100MB / 527MB,134
2285,784d7e76854f,multi-om2m-mongo-db-1,1186.71%,459.7MiB / 15.32GiB,2.93%,770MB / 3.6GB,100MB / 527MB,134
2290,784d7e76854f,multi-om2m-mongo-db-1,1192.62%,459.8MiB / 15.32GiB,2.93%,771MB / 3.6GB,100MB / 527MB,134
2295,784d7e76854f,multi-om2m-mongo-db-1,1181.15%,459.8MiB / 15.32GiB,2.93%,771MB / 3.6GB,100MB / 527MB,134
2300,784d7e76854f,multi-om2m-mongo-db-1,1186.98%,459.8MiB / 15.32GiB,2.93%,771MB / 3.6GB,100MB / 528MB,134
2305,784d7e76854f,multi-om2m-mongo-db-1,1189.92%,460MiB / 15.32GiB,2.93%,771MB / 3.6GB,100MB / 528MB,134
2310,784d7e76854f,multi-om2m-mongo-db-1,1191.17%,460.1MiB / 15.32GiB,2.93%,771MB / 3.6GB,100MB / 528MB,134
2315,784d7e76854f,multi-om2m-mongo-db-1,1185.29%,460MiB / 15.32GiB,2.93%,772MB / 3.6GB,100MB / 530MB,134
2320,784d7e76854f,multi-om2m-mongo-db-1,1194.86%,460.1MiB / 15.32GiB,2.93%,772MB / 3.6GB,100MB / 530MB,134
2325,784d7e76854f,multi-om2m-mongo-db-1,1187.70%,460.1MiB / 15.32GiB,2.93%,772MB / 3.6GB,100MB / 530MB,134
2330,784d7e76854f,multi-om2m-mongo-db-1,1183.87%,460.1MiB / 15.32GiB,2.93%,772MB / 3.61GB,100MB / 530MB,134
2335,784d7e76854f,multi-om2m-mongo-db-1,1193.38%,460MiB / 15.32GiB,2.93%,773MB / 3.61GB,100MB / 530MB,134
2340,784d7e76854f,multi-om2m-mongo-db-1,1199.05%,460.3MiB / 15.32GiB,2.93%,773MB / 3.61GB,100MB / 530MB,134
2345,784d7e76854f,multi-om2m-mongo-db-1,1187.77%,460.1MiB / 15.32GiB,2.93%,773MB / 3.61GB,100MB / 530MB,134
2350,784d7e76854f,multi-om2m-mongo-db-1,1186.08%,460.5MiB / 15.32GiB,2.94%,773MB / 3.61GB,100MB / 530MB,134
2355,784d7e76854f,multi-om2m-mongo-db-1,1187.01%,460.4MiB / 15.32GiB,2.93%,773MB / 3.61GB,100MB / 531MB,134
2360,784d7e76854f,multi-om2m-mongo-db-1,1138.01%,460.5MiB / 15.32GiB,2.94%,773MB / 3.61GB,100MB / 532MB,134
2365,784d7e76854f,multi-om2m-mongo-db-1,1192.54%,460.5MiB / 15.32GiB,2.94%,774MB / 3.61GB,100MB / 532MB,134
2370,784d7e76854f,multi-om2m-mongo-db-1,1187.70%,460.6MiB / 15.32GiB,2.94%,774MB / 3.61GB,100MB / 532MB,134
2375,784d7e76854f,multi-om2m-mongo-db-1,1195.38%,460.7MiB / 15.32GiB,2.94%,774MB / 3.61GB,100MB / 532MB,134
2380,784d7e76854f,multi-om2m-mongo-db-1,1186.19%,460.7MiB / 15.32GiB,2.94%,774MB / 3.61GB,100MB / 533MB,134
2385,784d7e76854f,multi-om2m-mongo-db-1,1187.28%,460.5MiB / 15.32GiB,2.94%,774MB / 3.61GB,100MB / 533MB,134
2390,784d7e76854f,multi-om2m-mongo-db-1,1184.01%,460.7MiB / 15.32GiB,2.94%,775MB / 3.61GB,100MB / 533MB,134
2395,784d7e76854f,multi-om2m-mongo-db-1,1186.12%,460.5MiB / 15.32GiB,2.94%,775MB / 3.62GB,100MB / 533MB,134
2400,784d7e76854f,multi-om2m-mongo-db-1,1186.63%,460.6MiB / 15.32GiB,2.94%,775MB / 3.62GB,100MB / 533MB,134
2405,784d7e76854f,multi-om2m-mongo-db-1,1191.23%,460.7MiB / 15.32GiB,2.94%,775MB / 3.62GB,100MB / 535MB,134
2410,784d7e76854f,multi-om2m-mongo-db-1,1193.85%,460.8MiB / 15.32GiB,2.94%,776MB / 3.62GB,100MB / 535MB,134
2415,784d7e76854f,multi-om2m-mongo-db-1,1186.48%,460.6MiB / 15.32GiB,2.94%,776MB / 3.62GB,100MB / 535MB,134
2420,784d7e76854f,multi-om2m-mongo-db-1,1192.44%,460.6MiB / 15.32GiB,2.94%,776MB / 3.62GB,100MB / 535MB,134
2425,784d7e76854f,multi-om2m-mongo-db-1,1188.47%,460.7MiB / 15.32GiB,2.94%,776MB / 3.62GB,100MB / 535MB,134
2430,784d7e76854f,multi-om2m-mongo-db-1,1192.07%,460.7MiB / 15.32GiB,2.94%,776MB / 3.62GB,100MB / 535MB,134
2435,784d7e76854f,multi-om2m-mongo-db-1,1189.58%,460.9MiB / 15.32GiB,2.94%,776MB / 3.62GB,100MB / 535MB,134
2440,784d7e76854f,multi-om2m-mongo-db-1,1186.58%,460.8MiB / 15.32GiB,2.94%,777MB / 3.62GB,100MB / 535MB,134
2445,784d7e76854f,multi-om2m-mongo-db-1,1193.44%,460.9MiB / 15.32GiB,2.94%,777MB / 3.62GB,100MB / 536MB,134
2450,784d7e76854f,multi-om2m-mongo-db-1,1204.68%,461MiB / 15.32GiB,2.94%,777MB / 3.62GB,100MB / 537MB,134
2455,784d7e76854f,multi-om2m-mongo-db-1,1192.27%,461.1MiB / 15.32GiB,2.94%,777MB / 3.62GB,100MB / 537MB,134
2460,784d7e76854f,multi-om2m-mongo-db-1,1186.10%,461.2MiB / 15.32GiB,2.94%,778MB / 3.62GB,100MB / 537MB,134
2465,784d7e76854f,multi-om2m-mongo-db-1,1189.98%,461.1MiB / 15.32GiB,2.94%,778MB / 3.63GB,100MB / 538MB,134
2470,784d7e76854f,multi-om2m-mongo-db-1,1188.54%,461.1MiB / 15.32GiB,2.94%,778MB / 3.63GB,100MB / 538MB,134
2475,784d7e76854f,multi-om2m-mongo-db-1,1190.43%,461.1MiB / 15.32GiB,2.94%,778MB / 3.63GB,100MB / 538MB,134
2480,784d7e76854f,multi-om2m-mongo-db-1,1188.17%,461.3MiB / 15.32GiB,2.94%,778MB / 3.63GB,100MB / 538MB,134
2485,784d7e76854f,multi-om2m-mongo-db-1,1185.08%,461.3MiB / 15.32GiB,2.94%,779MB / 3.63GB,100MB / 538MB,134
2490,784d7e76854f,multi-om2m-mongo-db-1,1191.94%,461.5MiB / 15.32GiB,2.94%,779MB / 3.63GB,100MB / 538MB,134
2495,784d7e76854f,multi-om2m-mongo-db-1,1186.40%,462MiB / 15.32GiB,2.95%,779MB / 3.63GB,100MB / 540MB,134
2500,784d7e76854f,multi-om2m-mongo-db-1,1173.47%,461.8MiB / 15.32GiB,2.94%,779MB / 3.63GB,100MB / 540MB,134
2505,784d7e76854f,multi-om2m-mongo-db-1,1188.33%,461.8MiB / 15.32GiB,2.94%,779MB / 3.63GB,100MB / 540MB,134
2510,784d7e76854f,multi-om2m-mongo-db-1,1188.80%,461.7MiB / 15.32GiB,2.94%,780MB / 3.63GB,100MB / 541MB,134
2515,784d7e76854f,multi-om2m-mongo-db-1,1183.23%,461.7MiB / 15.32GiB,2.94%,780MB / 3.63GB,100MB / 541MB,134
2520,784d7e76854f,multi-om2m-mongo-db-1,1195.05%,461.7MiB / 15.32GiB,2.94%,780MB / 3.63GB,100MB / 541MB,134
2525,784d7e76854f,multi-om2m-mongo-db-1,1192.61%,461.7MiB / 15.32GiB,2.94%,780MB / 3.63GB,100MB / 541MB,134
2530,784d7e76854f,multi-om2m-mongo-db-1,1181.24%,461.8MiB / 15.32GiB,2.94%,780MB / 3.63GB,100MB / 541MB,134
2535,784d7e76854f,multi-om2m-mongo-db-1,1189.98%,461.9MiB / 15.32GiB,2.94%,781MB / 3.64GB,100MB / 541MB,134
2540,784d7e76854f,multi-om2m-mongo-db-1,1197.85%,462.8MiB / 15.32GiB,2.95%,781MB / 3.64GB,100MB / 543MB,134
2545,784d7e76854f,multi-om2m-mongo-db-1,1190.45%,462.8MiB / 15.32GiB,2.95%,781MB / 3.64GB,100MB / 543MB,134
2550,784d7e76854f,multi-om2m-mongo-db-1,1189.31%,462.8MiB / 15.32GiB,2.95%,781MB / 3.64GB,100MB / 543MB,134
2555,784d7e76854f,multi-om2m-mongo-db-1,1183.79%,462.7MiB / 15.32GiB,2.95%,781MB / 3.64GB,100MB / 543MB,134
2560,784d7e76854f,multi-om2m-mongo-db-1,1196.71%,462.7MiB / 15.32GiB,2.95%,782MB / 3.64GB,100MB / 543MB,134
2565,784d7e76854f,multi-om2m-mongo-db-1,1190.05%,462.7MiB / 15.32GiB,2.95%,782MB / 3.64GB,100MB / 543MB,134
2570,784d7e76854f,multi-om2m-mongo-db-1,1193.64%,462.7MiB / 15.32GiB,2.95%,782MB / 3.64GB,100MB / 543MB,134
2575,784d7e76854f,multi-om2m-mongo-db-1,1189.33%,462.7MiB / 15.32GiB,2.95%,782MB / 3.64GB,100MB / 544MB,134
2580,784d7e76854f,multi-om2m-mongo-db-1,1187.79%,462.7MiB / 15.32GiB,2.95%,782MB / 3.64GB,100MB / 544MB,134
2585,784d7e76854f,multi-om2m-mongo-db-1,1192.75%,462.8MiB / 15.32GiB,2.95%,783MB / 3.64GB,100MB / 545MB,134
2590,784d7e76854f,multi-om2m-mongo-db-1,1196.86%,462.9MiB / 15.32GiB,2.95%,783MB / 3.64GB,100MB / 545MB,134
2595,784d7e76854f,multi-om2m-mongo-db-1,1137.84%,462.9MiB / 15.32GiB,2.95%,783MB / 3.64GB,100MB / 546MB,134
2600,784d7e76854f,multi-om2m-mongo-db-1,1195.23%,462.9MiB / 15.32GiB,2.95%,783MB / 3.65GB,100MB / 546MB,134
2605,784d7e76854f,multi-om2m-mongo-db-1,1188.86%,462.9MiB / 15.32GiB,2.95%,783MB / 3.65GB,100MB / 546MB,134
2610,784d7e76854f,multi-om2m-mongo-db-1,1190.44%,463MiB / 15.32GiB,2.95%,784MB / 3.65GB,100MB / 546MB,134
2615,784d7e76854f,multi-om2m-mongo-db-1,1192.06%,463MiB / 15.32GiB,2.95%,784MB / 3.65GB,100MB / 546MB,134
2620,784d7e76854f,multi-om2m-mongo-db-1,1198.20%,462.9MiB / 15.32GiB,2.95%,784MB / 3.65GB,100MB / 546MB,134
2625,784d7e76854f,multi-om2m-mongo-db-1,1191.49%,463MiB / 15.32GiB,2.95%,784MB / 3.65GB,100MB / 546MB,134
2630,784d7e76854f,multi-om2m-mongo-db-1,1188.65%,463.3MiB / 15.32GiB,2.95%,784MB / 3.65GB,100MB / 548MB,134
2635,784d7e76854f,multi-om2m-mongo-db-1,1188.57%,463.3MiB / 15.32GiB,2.95%,785MB / 3.65GB,100MB / 548MB,134
2640,784d7e76854f,multi-om2m-mongo-db-1,1183.85%,463.3MiB / 15.32GiB,2.95%,785MB / 3.65GB,100MB / 548MB,134
2645,784d7e76854f,multi-om2m-mongo-db-1,1193.92%,463.4MiB / 15.32GiB,2.95%,785MB / 3.65GB,100MB / 548MB,134
2650,784d7e76854f,multi-om2m-mongo-db-1,1191.90%,463.4MiB / 15.32GiB,2.95%,785MB / 3.65GB,100MB / 549MB,134
2655,784d7e76854f,multi-om2m-mongo-db-1,1194.15%,463.5MiB / 15.32GiB,2.95%,786MB / 3.65GB,100MB / 549MB,134
2660,784d7e76854f,multi-om2m-mongo-db-1,1191.83%,463.7MiB / 15.32GiB,2.96%,786MB / 3.65GB,100MB / 549MB,134
2665,784d7e76854f,multi-om2m-mongo-db-1,1190.51%,463.7MiB / 15.32GiB,2.96%,786MB / 3.65GB,100MB / 549MB,134
2670,784d7e76854f,multi-om2m-mongo-db-1,1192.39%,463.7MiB / 15.32GiB,2.96%,786MB / 3.66GB,100MB / 549MB,134
2675,784d7e76854f,multi-om2m-mongo-db-1,1136.75%,464MiB / 15.32GiB,2.96%,786MB / 3.66GB,100MB / 551MB,134
2680,784d7e76854f,multi-om2m-mongo-db-1,1187.96%,464MiB / 15.32GiB,2.96%,787MB / 3.66GB,100MB / 551MB,134
2685,784d7e76854f,multi-om2m-mongo-db-1,1194.41%,464MiB / 15.32GiB,2.96%,787MB / 3.66GB,100MB / 551MB,134
2690,784d7e76854f,multi-om2m-mongo-db-1,1188.04%,464MiB / 15.32GiB,2.96%,787MB / 3.66GB,100MB / 551MB,134
2695,784d7e76854f,multi-om2m-mongo-db-1,1191.89%,464.1MiB / 15.32GiB,2.96%,787MB / 3.66GB,100MB / 551MB,134
2700,784d7e76854f,multi-om2m-mongo-db-1,1194.88%,464.1MiB / 15.32GiB,2.96%,787MB / 3.66GB,100MB / 552MB,134
2705,784d7e76854f,multi-om2m-mongo-db-1,1185.48%,464.1MiB / 15.32GiB,2.96%,788MB / 3.66GB,100MB / 552MB,134
2710,784d7e76854f,multi-om2m-mongo-db-1,1183.11%,464.3MiB / 15.32GiB,2.96%,788MB / 3.66GB,100MB / 552MB,134
2715,784d7e76854f,multi-om2m-mongo-db-1,1190.57%,464.4MiB / 15.32GiB,2.96%,788MB / 3.66GB,100MB / 552MB,134
2720,784d7e76854f,multi-om2m-mongo-db-1,1205.20%,464.4MiB / 15.32GiB,2.96%,788MB / 3.66GB,100MB / 554MB,134
2725,784d7e76854f,multi-om2m-mongo-db-1,1188.74%,464.4MiB / 15.32GiB,2.96%,788MB / 3.66GB,100MB / 554MB,134
2730,784d7e76854f,multi-om2m-mongo-db-1,1184.23%,464.5MiB / 15.32GiB,2.96%,789MB / 3.66GB,100MB / 554MB,134
2735,784d7e76854f,multi-om2m-mongo-db-1,1184.57%,464.5MiB / 15.32GiB,2.96%,789MB / 3.66GB,100MB / 554MB,134
2740,784d7e76854f,multi-om2m-mongo-db-1,1187.91%,464.7MiB / 15.32GiB,2.96%,789MB / 3.67GB,100MB / 554MB,134
2745,784d7e76854f,multi-om2m-mongo-db-1,1187.98%,464.7MiB / 15.32GiB,2.96%,789MB / 3.67GB,100MB / 554MB,134
2750,784d7e76854f,multi-om2m-mongo-db-1,1188.29%,464.6MiB / 15.32GiB,2.96%,789MB / 3.67GB,100MB / 554MB,134
2755,784d7e76854f,multi-om2m-mongo-db-1,1175.14%,464.6MiB / 15.32GiB,2.96%,790MB / 3.67GB,100MB / 555MB,134
2760,784d7e76854f,multi-om2m-mongo-db-1,1186.94%,464.6MiB / 15.32GiB,2.96%,790MB / 3.67GB,100MB / 555MB,134
2765,784d7e76854f,multi-om2m-mongo-db-1,1192.31%,464.9MiB / 15.32GiB,2.96%,790MB / 3.67GB,100MB / 556MB,134
2770,784d7e76854f,multi-om2m-mongo-db-1,1192.96%,464.9MiB / 15.32GiB,2.96%,790MB / 3.67GB,100MB / 557MB,134
2775,784d7e76854f,multi-om2m-mongo-db-1,1186.46%,464.9MiB / 15.32GiB,2.96%,790MB / 3.67GB,100MB / 557MB,134
2780,784d7e76854f,multi-om2m-mongo-db-1,1186.63%,464.9MiB / 15.32GiB,2.96%,791MB / 3.67GB,100MB / 557MB,134
2785,784d7e76854f,multi-om2m-mongo-db-1,1188.63%,464.9MiB / 15.32GiB,2.96%,791MB / 3.67GB,100MB / 557MB,134
2790,784d7e76854f,multi-om2m-mongo-db-1,1197.56%,464.9MiB / 15.32GiB,2.96%,791MB / 3.67GB,100MB / 557MB,134
2795,784d7e76854f,multi-om2m-mongo-db-1,1190.26%,465.1MiB / 15.32GiB,2.96%,791MB / 3.67GB,100MB / 557MB,134
2800,784d7e76854f,multi-om2m-mongo-db-1,1179.99%,465.1MiB / 15.32GiB,2.96%,791MB / 3.67GB,100MB / 557MB,134
2805,784d7e76854f,multi-om2m-mongo-db-1,1183.27%,465.1MiB / 15.32GiB,2.96%,792MB / 3.68GB,100MB / 557MB,134
2810,784d7e76854f,multi-om2m-mongo-db-1,1212.06%,465.2MiB / 15.32GiB,2.97%,792MB / 3.68GB,100MB / 559MB,134
2815,784d7e76854f,multi-om2m-mongo-db-1,1197.41%,465.2MiB / 15.32GiB,2.97%,792MB / 3.68GB,100MB / 559MB,134
2820,784d7e76854f,multi-om2m-mongo-db-1,1183.43%,465.2MiB / 15.32GiB,2.97%,792MB / 3.68GB,100MB / 559MB,134
2825,784d7e76854f,multi-om2m-mongo-db-1,1189.03%,465.2MiB / 15.32GiB,2.97%,792MB / 3.68GB,100MB / 559MB,134
2830,784d7e76854f,multi-om2m-mongo-db-1,1191.70%,465.3MiB / 15.32GiB,2.97%,793MB / 3.68GB,100MB / 560MB,134
2835,784d7e76854f,multi-om2m-mongo-db-1,1181.53%,465.2MiB / 15.32GiB,2.97%,793MB / 3.68GB,100MB / 560MB,134
