Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/Mobius/ae_ac/AC18/Data,623,0,11,98.3015063243847,5.245780001132516,53828.11165000021,295.8282504012841,0.08651608753027015,0.0,11,12,13,13,15,16,22,26,54000,54000,54000
POST,/Mobius/ae_ac/AC19/Data,582,0,11,103.20803808591239,5.135696999786887,53242.42354799935,295.8144329896907,0.08082241242795703,0.0,11,12,13,13,14,16,19,24,53000,53000,53000
POST,/Mobius/ae_ac/AC2/Data,579,1,11,104.17736300682927,4.388284000015119,53528.692048002995,295.37651122625215,0.08040580205461705,0.00013887012444666156,11,12,13,13,14,15,19,28,54000,54000,54000
POST,/Mobius/ae_ac/AC20/Data,597,0,11,201.95061011218118,4.95970900010434,57131.94879499861,295.81909547738695,0.08290546429465695,0.0,11,12,13,13,14,16,24,32,57000,57000,57000
POST,/Mobius/ae_ac/AC21/Data,610,0,11,207.61923878688054,4.6665779991599265,59843.15954200065,295.82459016393443,0.08471077591246355,0.0,11,12,12,13,14,15,18,26,60000,60000,60000
POST,/Mobius/ae_ac/AC22/Data,605,0,11,11.946857924039634,3.977665001002606,66.59861299704062,295.8247933884297,0.08401642529023025,0.0,11,12,13,13,14,15,22,26,67,67,67
POST,/Mobius/ae_ac/AC23/Data,614,0,11,11.906498281809604,4.127981999772601,46.25630499867839,295.8273615635179,0.0852662564102502,0.0,11,12,13,13,14,16,19,28,46,46,46
POST,/Mobius/ae_ac/AC24/Data,608,0,11,95.2207924917909,4.742114997497993,50651.10682199884,295.82401315789474,0.08443303566357023,0.0,11,12,13,13,14,16,24,27,51000,51000,51000
POST,/Mobius/ae_ac/AC25/Data,602,0,11,96.51777762621012,3.5360000001674052,50898.163302001194,295.8255813953488,0.08359981491689025,0.0,11,12,13,13,14,16,21,28,51000,51000,51000
POST,/Mobius/ae_ac/AC26/Data,607,0,11,109.52063524057098,4.745016001834301,59233.20347399931,295.82372322899505,0.08429416553912357,0.0,11,12,13,13,15,17,22,28,59000,59000,59000
POST,/Mobius/ae_ac/AC27/Data,586,0,12,200.64635159044482,4.142191999562783,55836.71316999971,295.81569965870307,0.08137789292574367,0.0,12,12,13,13,14,17,20,29,56000,56000,56000
POST,/Mobius/ae_ac/AC28/Data,562,0,11,312.9057367100278,4.610487005265895,60076.47926599748,295.80782918149464,0.0780450099390238,0.0,11,12,13,13,14,16,22,31,60000,60000,60000
POST,/Mobius/ae_ac/AC29/Data,579,1,12,108.468467202071,4.961007998645073,55934.03342300007,295.36960276338516,0.08040580205461705,0.00013887012444666156,12,12,13,13,14,17,21,27,56000,56000,56000
POST,/Mobius/ae_ac/AC3/Data,580,0,11,11.788850231052242,4.866266001045005,47.252445001504384,295.8189655172414,0.0805446721790637,0.0,11,12,13,13,14,17,21,26,47,47,47
POST,/Mobius/ae_ac/AC30/Data,616,1,11,11.905341829605005,4.9415290013712365,33.782683000026736,295.40909090909093,0.08554399665914351,0.00013887012444666156,11,12,13,13,15,16,20,24,34,34,34
POST,/Mobius/ae_ac/AC31/Data,577,0,11,97.54485863590575,4.654393000237178,49417.87981499874,295.81455805892546,0.08012806180572372,0.0,11,12,13,13,15,17,26,31,49000,49000,49000
POST,/Mobius/ae_ac/AC32/Data,678,1,11,11.781470023666438,3.7276190014381427,61.341846998402616,295.4660766961652,0.09415394437483654,0.00013887012444666156,11,12,13,13,14,16,21,26,61,61,61
POST,/Mobius/ae_ac/AC33/Data,634,0,11,188.68171352520733,4.068734000611585,56628.51146799949,295.83280757097793,0.08804365889918343,0.0,11,12,13,13,14,16,22,29,57000,57000,57000
POST,/Mobius/ae_ac/AC34/Data,551,0,11,11.998449717041161,4.394358002173249,42.223094002110884,295.80399274047187,0.07651743857011052,0.0,11,12,13,13,15,17,21,27,42,42,42
POST,/Mobius/ae_ac/AC35/Data,593,0,11,11.84224904560419,5.1103600053465925,67.37315200007288,295.8178752107926,0.08234998379687031,0.0,11,12,13,13,14,16,20,28,67,67,67
POST,/Mobius/ae_ac/AC36/Data,575,0,11,11.651824241783723,4.869907999818679,44.72505499870749,295.81391304347824,0.07985032155683039,0.0,11,12,13,13,14,15,17,20,45,45,45
POST,/Mobius/ae_ac/AC37/Data,603,1,11,11.730892759575545,4.7777079998923,29.44766700238688,295.39635157545604,0.08373868504133691,0.00013887012444666156,11,12,13,13,14,15,19,23,29,29,29
POST,/Mobius/ae_ac/AC38/Data,555,0,11,113.22042164316076,5.562534999626223,56215.03984000083,295.8054054054054,0.07707291906789716,0.0,11,12,13,13,15,16,21,27,56000,56000,56000
POST,/Mobius/ae_ac/AC39/Data,617,0,11,11.779173905975366,4.876659000728978,41.964862000895664,295.82820097244735,0.08568286678359018,0.0,11,12,13,13,15,16,20,23,42,42,42
POST,/Mobius/ae_ac/AC4/Data,576,0,11,11.683902578075353,4.099077999853762,35.48341099667596,295.8142361111111,0.07998919168127705,0.0,11,12,13,13,14,15,19,23,35,35,35
POST,/Mobius/ae_ac/AC40/Data,597,0,11,304.53993031322847,4.5535290009866,60092.42766799798,295.82244556113903,0.08290546429465695,0.0,11,12,13,13,14,17,27,33,60000,60000,60000
POST,/Mobius/ae_ac/AC41/Data,619,0,11,89.92800968166331,4.707334999693558,48367.99025900109,295.83037156704364,0.08596060703248351,0.0,11,12,13,13,15,17,20,24,48000,48000,48000
POST,/Mobius/ae_ac/AC42/Data,563,0,11,211.56457415818102,3.8154060021042824,56874.55054300153,295.8134991119005,0.07818388006347046,0.0,11,12,13,13,14,16,20,28,57000,57000,57000
POST,/Mobius/ae_ac/AC43/Data,626,0,11,105.4943177220823,4.443393998371903,58748.86458000037,295.83226837060704,0.08693269790361013,0.0,11,12,13,13,14,16,23,26,59000,59000,59000
POST,/Mobius/ae_ac/AC44/Data,630,0,11,103.4661270649286,4.177418999461224,57786.4097390011,295.83174603174604,0.08748817840139678,0.0,11,12,13,13,14,15,20,28,58000,58000,58000
POST,/Mobius/ae_ac/AC45/Data,591,0,11,11.927303786862232,3.9594949994352646,113.70532000000821,295.8206429780034,0.08207224354797699,0.0,11,12,13,13,14,17,24,27,110,110,110
